position,song_id,song_name,artist,streams,last_week_position,weeks_on_chart,peak_position,position_status,year,week
159,3VESewT7ERH2wtE5OyuKWH,In the Stars (feat. Kiiara),ONE OK ROCK,85911,166.0,27,13,7,2019,40
160,3JrxNi0sQ1Lnx8eGonp3Ma,にじいろ,ayaka,85819,155.0,103,60,-5,2019,40
161,5eAkw6em1YXlcEDfbdtjqm,BAD LOVE,AAA,85797,140.0,4,128,-21,2019,40
162,5dH4asCl80Mvbsoz6zJVyZ,若者のすべて,Fujifabric,85423,149.0,26,65,-13,2019,40
163,74Cc2tYo3flxhnCHl2Ggra,Sorrows,King Gnu,85366,163.0,20,121,0,2019,40
164,4LjzrLpEG9VeKiZTngLfov,犬かキャットかで死ぬまで喧嘩しよう!,Official HIGE DANdism,85304,188.0,5,164,24,2019,40
165,5icOoE6VgqFKohjWWNp0Ac,Here With Me,Marshmello,85216,164.0,30,17,-1,2019,40
166,1dGr1c8CrMLDpV6mPbImSI,Lover,Taylor Swift,84649,128.0,6,23,-38,2019,40
167,7yXwERf5YbjCXkVqU1fZvA,世界はあなたに笑いかけている,Little Glee Monster,84513,167.0,18,113,0,2019,40
168,5yeXw1L7CqKXkHaJ0W4RrT,Tell Me Baby,Official HIGE DANdism,84337,192.0,11,146,24,2019,40
169,5ixWzfH7Z3o5TM10WJPYCK,Vampire,IZ*ONE,84180,,1,169,new,2019,40
170,4feDzcxtXRU8clyOluco5Y,どんなときも。,Noriyuki Makihara,84072,157.0,94,25,-13,2019,40
171,2Voyeocqa1y0nOWGdNrqM6,Remember Me,MAN WITH A MISSION,83366,159.0,18,34,-12,2019,40
172,4hWI3r78IDOhPXSHd2f0Az,長く短い祭,Sheena Ringo,83199,170.0,19,145,-2,2019,40
173,1NKf7YQ4jsRc5zCPzqbexT,足音 ~Be Strong,Mr.Children,83188,193.0,11,72,20,2019,40
174,4tuaME3Py58eaeIEMOvzID,夏のどこかへ,WANIMA,82894,180.0,15,63,6,2019,40
175,5aUSEPNd3m5xliFK4pn5mU,Good Thing (with Kehlani),Zedd,82731,,1,175,new,2019,40
176,4jaaMznp3KPllxbmRdiIbx,Hanataba No Kawari Ni Melody Wo,Shota Shimizu,82211,179.0,52,72,3,2019,40
177,1DOZa2VoazIiDjGYlUQTlW,SUN,Gen Hoshino,82148,175.0,5,50,-2,2019,40
178,1hEeUXyPCifIAlrSV8mT0E,セプテンバーさん,RADWIMPS,81998,176.0,8,145,-2,2019,40
179,6aPDcQqxHILkKLqDdtIKu7,The hole,King Gnu,81916,184.0,17,121,5,2019,40
180,0lPCZSxu5cWCTGpmu0FvLo,SUMMER END,iri,81745,169.0,4,134,-11,2019,40
181,0ljEFYEFuqspdPCWn75FPP,Sugar,Maroon 5,81634,174.0,64,75,-7,2019,40
182,6Flllj0iIJPwXUpxL9KdxC,Choucho Musubi,Aimer,81558,172.0,102,60,-10,2019,40
183,3A0VFRUxhqpJeOxo0rklqC,友よ 〜 この先もずっと・・・,Ketsumeishi,81550,177.0,52,140,-6,2019,40
184,22vgEDb5hykfaTwLuskFGD,Sucker,Jonas Brothers,81137,186.0,17,46,2,2019,40
185,2tgWF9EZzqiq4Qzdzeow1A,ら、のはなし,Aimyon,80641,153.0,33,8,-32,2019,40
186,3dreSfXDAs97mmSmXAObc0,Itsuka Kono Namidaga,Little Glee Monster,80309,190.0,7,183,4,2019,40
187,5iSNxrAoctBnFfyz8J9bDO,ヒーロー,FUNKY MONKEY BABYS,80138,196.0,41,66,9,2019,40
188,3P2aSkjcbUYbcYr13EFE8n,空も飛べるはず,SPITZ,80062,199.0,40,131,11,2019,40
189,0Pb0emBpjgAGnae5eq4HEa,りんどう,WANIMA,79979,,1,189,new,2019,40
190,0NvnWTFYUnfMRmHw7ZXF0z,sasanqua,SEKAI NO OWARI,79191,171.0,12,144,-19,2019,40
191,3KR2OpCdnpM70TEj6IkU95,Kiss Dakede (feat. Aimyon),Masaki Suda,78802,185.0,13,41,-6,2019,40
192,3awymLmIrvn9lkJeFpmRSf,また逢う日まで,HIRAIDAI,78420,189.0,25,114,-3,2019,40
193,42JrgapwGBuPHG9YKjR6dj,Tomorrow never knows,Mr.Children,78125,,47,12,re-enter,2019,40
194,0rIAC4PXANcKmitJfoqmVm,Motivation,Normani,77871,187.0,4,147,-7,2019,40
195,4QXpGTmnWwftsbcSVhBeAm,"Hello,Again~昔からある場所~",My Little Lover,77126,,63,53,re-enter,2019,40
196,7qEHsqek33rTcFNT9PFqLf,Someone You Loved,Lewis Capaldi,76893,191.0,5,122,-5,2019,40
197,0fToFBFypPz5XMyAdAm7Ay,Fear,SEVENTEEN,76873,142.0,2,142,-55,2019,40
198,4XkqVSWIPb07iLEDvAPq93,やさしくなりたい,Kazuyoshi Saito,76709,,38,92,re-enter,2019,40
199,4ewPCPyvbCfZ7mPUWw5f2D,Natsuiro,Yuzu,76696,198.0,3,148,-1,2019,40
200,54ezuGQj5s0ot4J7ktWb2h,シャルル,balloon,76411,,3,191,re-enter,2019,40
1,58dxGXavrcagRqA58fNB0Z,Pretender,Official HIGE DANdism,989073,1.0,5,1,0,2019,41
2,2yozZfRYHP7Elsymghu5t3,宿命,Official HIGE DANdism,803945,2.0,5,2,0,2019,41
3,5DMEvbg3gUmiR5HIBWdveV,ノーダウト,Official HIGE DANdism,577352,3.0,70,3,0,2019,41
4,3S3DDZrPOYTirleXRyHnNM,イエスタデイ,Official HIGE DANdism,554039,7.0,5,4,3,2019,41
5,2cKiHG16JBiqHdi7Llq0r7,マリーゴールド,Aimyon,545606,4.0,35,1,-1,2019,41
6,0mNO3xUzjsI17GXO1DRFCH,Hakujitsu,King Gnu,492850,5.0,31,2,-1,2019,41
7,4Jj31lihp5Nvdi4lFRjrqc,Machigaisagashi,Masaki Suda,488090,6.0,14,3,-1,2019,41
8,7MhJmtlNl6R0oppdG59CaI,Stand By You,Official HIGE DANdism,403526,8.0,5,7,0,2019,41
9,2jdbZGFp8KVTuk0YxDNL4l,高嶺の花子さん,back number,377883,9.0,32,8,0,2019,41
10,278JqkBGkjDovOYAwE8TW7,115万キロのフィルム,Official HIGE DANdism,374086,13.0,23,10,3,2019,41
11,59eluCMn0XbOWqeWQ91FTM,君はロックを聴かない,Aimyon,367450,10.0,88,2,-1,2019,41
12,0QKmcZNAST4GytJYmkN05D,Sayonara Elegy,Masaki Suda,350778,11.0,81,1,-1,2019,41
13,68KMKHen3fHDgD8z1aBWCK,Hikoutei,King Gnu,334649,14.0,9,9,1,2019,41
14,5BC6kr6etk2Y9J62AyI4i3,青と夏,Mrs. GREEN APPLE,334305,15.0,2,14,1,2019,41
15,14rWuS6yllHOdfZ8sZsZUj,Feel Special,TWICE,328414,12.0,3,12,-3,2019,41
16,7GYGVDPbi0zQUBIkuOPAY0,ハルノヒ,Aimyon,323418,16.0,28,5,0,2019,41
17,6kKvmT4i0Dercz6f3kftg3,今夜このまま,Aimyon,312836,17.0,35,2,0,2019,41
18,77lmDcPPyY6kK907gdgC6i,HANABI,Mr.Children,312596,18.0,74,1,0,2019,41
19,3u0e8pyoVc7l2u3T5thohY,空の青さを知る人よ,Aimyon,303331,21.0,4,19,2,2019,41
20,3wJHCry960drNlAUGrJLmz,ただ君に晴れ,ヨルシカ,289907,19.0,40,18,-1,2019,41
21,22aZD7yaGYfhgCYazL4nbc,366日,HY,282007,20.0,90,7,-1,2019,41
22,7swIKcU4tFRk4iFJpi12Fg,小さな恋のうた,MONGOL800,274097,22.0,111,7,0,2019,41
23,0JcI7OdALbpSFkyKoufRYs,ロマンチシズム,Mrs. GREEN APPLE,269969,25.0,2,23,2,2019,41
24,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)",Dan + Shay,268521,,1,24,new,2019,41
25,0ve9Tpz8Yw0I4eXhWsy21o,ワタリドリ,[Alexandros],262872,23.0,111,7,-2,2019,41
26,0ssEfLe9aqPhMmLXKqBw6J,ハッピーエンド,back number,261140,26.0,33,13,0,2019,41
27,5P8ZvBQoCrujjNcLAxO3Su,クリスマスソング,back number,256189,27.0,33,16,0,2019,41
28,6v3KW9xbzN5yKLt9YKDYA2,Señorita,Shawn Mendes,254532,28.0,11,19,0,2019,41
29,4IouQaO9GkaHC7AtMErdSa,打上花火,DAOKO,252030,24.0,95,1,-5,2019,41
30,7CmWXD3w1xOO53AAO4LRVQ,愛をこめて花束を,Superfly,246439,29.0,111,6,-1,2019,41
31,45jGOHwYKgsRYbAJ8DR61d,ひまわりの約束,Motohiro Hata,244554,32.0,73,26,1,2019,41
32,7H5uStZMOGpcVw7eW0eyTi,トリコ,Nissy,238809,33.0,36,26,1,2019,41
33,7iXHLtPosbHvglVSJ4rxLq,愛唄,GReeeeN,238571,34.0,98,6,1,2019,41
34,2vOAHp8PBBFYqvQUWSoITY,インフェルノ,Mrs. GREEN APPLE,236449,37.0,2,34,3,2019,41
35,7kPN6Q2Ri2xhCBVTxAlR8v,us,milet,233532,36.0,6,20,1,2019,41
36,70eFcWOvlMObDhURTqT4Fv,Beautiful People (feat. Khalid),Ed Sheeran,232316,46.0,13,12,10,2019,41
37,0N8Xztr4pBHJ7V0moJWhbO,愛を伝えたいだとか,Aimyon,229786,30.0,87,4,-7,2019,41
38,7a7EIFzJLd7lcDRgThMQgm,Wherever you are,ONE OK ROCK,227045,38.0,19,28,0,2019,41
39,5RbMlPFL4gVyEHW2lEOuzG,奏(かなで),Sukima Switch,225734,42.0,60,22,3,2019,41
40,6ODZT1FGTE2q4two05giS1,新宝島,Sakanaction,225557,35.0,81,4,-5,2019,41
41,0bdYJCO9clK9ew61Z7GqMf,Paprika,Foorin,224407,31.0,30,24,-10,2019,41
42,4IubwxgmXeZtDtYjTaT9gN,鱗(うろこ),Motohiro Hata,223224,40.0,67,19,-2,2019,41
43,4FdpXwtpJfRltvFuTcpNL6,モス,Sakanaction,218556,39.0,16,28,-4,2019,41
44,7qiZfU4dY1lWllzX7mPBI3,Shape of You,Ed Sheeran,213362,44.0,111,1,0,2019,41
45,34s49nvRfQy1kzx7DBqVRC,真夏の夜の匂いがする,Aimyon,212411,41.0,12,14,-4,2019,41
46,0kA7SWxWPYqSyIbMl51X5b,君に届け,flumpool,211363,47.0,81,25,1,2019,41
47,1sIIlVrnPhrvmTrHtzM7tV,点描の唄,Mrs. GREEN APPLE,206029,51.0,21,47,4,2019,41
48,0hVXuCcriWRGvwMV1r5Yn9,I Don't Care (with Justin Bieber),Ed Sheeran,206008,45.0,13,7,-3,2019,41
49,2H3bOGOE50qEo5wAYoJiwL,貴方解剖純愛歌〜死ね〜,Aimyon,204697,48.0,62,12,-1,2019,41
50,5bTgpL0eRxUX8BLl0ZlGpL,Reboot,miwa,192683,43.0,8,26,-7,2019,41
51,2b8fOow8UzyDFAE27YhOZM,Memories,Maroon 5,185267,61.0,3,51,10,2019,41
52,46gSY0U7ZZCmd7EuJuo15N,恋音と雨空,AAA,183610,50.0,111,7,-2,2019,41
53,6rH3dc5bGzqrJv6ZARFfJX,バッドフォーミー,Official HIGE DANdism,179340,56.0,5,53,3,2019,41
54,3VfcTMAgdty9VYOgeuyqiN,CHEERS,Mrs. GREEN APPLE,176115,54.0,2,54,0,2019,41
55,4bK6qPvD4xB8npRkZa1a55,Kimiga Kureta Natsu,Leo Ieiri,175260,49.0,88,22,-6,2019,41
56,2Fxmhks0bxGSBdJ92vM42m,bad guy,Billie Eilish,173340,52.0,28,11,-4,2019,41
57,5aDgM8rYPT15CqjkN1EIKq,Never Grow Up,CHANMINA,171484,66.0,10,57,9,2019,41
58,5qqWTGgelCt5gqAfvkj6gG,Rat-tat-tat,J SOUL BROTHERS III,170565,53.0,3,53,-5,2019,41
59,3NkJNL3WqO1Lqc3uNDxvCN,Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey),Ariana Grande,165954,68.0,4,52,9,2019,41
60,7M3TZDUNvaNBo0qtWVaZif,WanteD! WanteD!,Mrs. GREEN APPLE,158969,55.0,78,23,-5,2019,41
61,1ihCiJaXRl4f6Sy4LJov5z,チェリー,SPITZ,156018,,1,61,new,2019,41
62,3QIAwtEEDOrv0g5NKCGrXZ,花束,back number,155450,59.0,31,52,-3,2019,41
63,1mWN1USPKg632qQXG9sfDL,丸ノ内サディスティック,Sheena Ringo,153480,57.0,42,53,-6,2019,41
64,76flsS3UnNr7UQIz6JmVT3,Ainokatachi (feat. HIDE (GReeeeN)),MISIA,151909,67.0,41,7,3,2019,41
65,3hBAYbAECEix9raaTq8S3H,ヒロイン,back number,151652,64.0,31,46,-1,2019,41
66,1eYWPiHNH5xpZMZ4z6BlyZ,Amazing,Official HIGE DANdism,151377,74.0,5,66,8,2019,41
67,39LyUQIy7idLxPdsjyZsxe,Wasted Nights,ONE OK ROCK,149245,58.0,34,5,-9,2019,41
68,21jGcNKet2qwijlDFuPiPb,Circles,Post Malone,147692,89.0,4,62,21,2019,41
69,0tnhoHUrHfcLi9hPknUFZ4,僕のこと,Mrs. GREEN APPLE,147373,63.0,2,63,-6,2019,41
70,44vXWYTcdrejrIQZEoHzl8,Lights,BTS,146010,60.0,15,18,-10,2019,41
71,2GICOigS4ByugDisRegs3M,明日も,SHISHAMO,144661,62.0,32,56,-9,2019,41
72,7mlHSPccMPEiGYxWUqEURC,Hikarie,miwa,143877,65.0,40,58,-7,2019,41
73,7ztdl6cnbJgHRdMkKldkts,キセキ,GReeeeN,141228,70.0,111,21,-3,2019,41
74,0Ryd8975WihbObpp5cPW1t,boyfriend (with Social House),Ariana Grande,140679,81.0,10,36,7,2019,41
75,5SHguvOUbyPTINNjCvRo8K,春愁,Mrs. GREEN APPLE,140663,75.0,29,67,0,2019,41
76,3hRRYgBeunE3PTmnzATTS0,天体観測,BUMP OF CHICKEN,139618,71.0,15,64,-5,2019,41
77,7aiClxsDWFRQ0Kzk5KI5ku,hot girl bummer,blackbear,138002,132.0,3,77,55,2019,41
78,6b2RcmUt1g9N9mQ3CbjX2Y,How Do You Sleep?,Sam Smith,137029,105.0,12,64,27,2019,41
79,2IPqNqkVIs2BHdwNys44lY,ESCAPADE,Official HIGE DANdism,136983,76.0,19,76,-3,2019,41
80,7LzouaWGFCy4tkXDOOnEyM,Liar,Camila Cabello,136848,100.0,5,71,20,2019,41
81,0V2axJ946WH1vt9t5SGMLV,Story,AI,136815,73.0,100,19,-8,2019,41
82,1rgnBhdG2JDFTbYkYRZAku,Dance Monkey,Tones And I,135341,130.0,5,82,48,2019,41
83,514NkzAPoEgYZyI8mzEbla,Lovers,sumika,134175,80.0,20,73,-3,2019,41
84,322tcqPhma7F6hfCeLisx0,"fuck, i'm lonely",Lauv,133548,104.0,10,83,20,2019,41
85,6g93YtKKHU2H1qIqhLIL0Y,Kataomoi,Aimer,132380,78.0,110,55,-7,2019,41
86,2FXd6kKCtBIc6UfN1gH1pA,FANCY,TWICE,132317,72.0,25,5,-14,2019,41
87,29RAzfejW1O69okBQXibca,優しいあの子,SPITZ,131886,,1,87,new,2019,41
88,6wo37KVqFJhtuxPTpLCcfe,Takeaway (feat. Lennon Stella),The Chainsmokers,131733,98.0,11,50,10,2019,41
89,2gasr6aemUqZIBBN05EO03,My Boo,Shota Shimizu,131312,79.0,111,4,-10,2019,41
90,2bT1PH7Cw3J9p3t7nlXCdh,If I Can't Have You,Shawn Mendes,129610,77.0,11,37,-13,2019,41
91,0sVnyL71jTOuMt9TZ59bws,ロビンソン,SPITZ,129404,,1,91,new,2019,41
92,0b7IBgZjedM53ufZV4f4CL,楓,SPITZ,128782,,1,92,new,2019,41
93,6V9fHiv84WlVTg7CSnIVY2,Graveyard,Halsey,127145,154.0,4,93,61,2019,41
94,1Q5l8ZfVn6kYwLJkGrBwZP,Slumberland,King Gnu,125900,88.0,38,47,-6,2019,41
95,5TIMNeqGc26Ohw0yfcAfGB,No Regret,wacci,125417,103.0,10,95,8,2019,41
96,4zXRMjTaeflesB3Ih4eHnJ,Stand Out Fit In,ONE OK ROCK,123812,82.0,34,3,-14,2019,41
97,6vtHQ7FcAXSOKSOeaBm5bc,異端なスター,Official HIGE DANdism,122922,93.0,17,81,-4,2019,41
98,6Qq8UOS6QzeSYFUVXC5wEB,何度でも,DREAMS COME TRUE,121260,83.0,95,39,-15,2019,41
99,0dKJGmhY4Hh40bOkPz9n6N,SWEET TWEET,Official HIGE DANdism,120064,97.0,14,71,-2,2019,41
100,6FHgHDXiGnRfhrSok9xAz3,ともに,WANIMA,120058,85.0,16,65,-15,2019,41
101,7DW5Dro8AHE7x19COl26E3,満月の夜なら,Aimyon,119690,87.0,35,7,-14,2019,41
102,3eekarcy7kvN4yt5ZFzltW,HIGHEST IN THE ROOM,Travis Scott,119409,,1,102,new,2019,41
103,2ipT2ARpIKXR4mlS7JEZEN,月色ホライズン,[Alexandros],119130,101.0,14,93,-2,2019,41
104,6YcvfXy4wTvjaIniIBuh30,AM11:00,HY,118703,86.0,90,21,-18,2019,41
105,5WrEilrRI5cIW0DxMvQYPZ,Jopping,SuperM,117711,,1,105,new,2019,41
106,7jgqNMnqAT9FghC1uSYTFF,アイデア,Gen Hoshino,116685,102.0,6,42,-4,2019,41
107,26wLOs3ZuHJa2Ihhx6QIE6,Teeth,5 Seconds of Summer,116504,153.0,5,107,46,2019,41
108,5KawlOMHjWeUjQtnuRs22c,Boy With Luv (feat. Halsey),BTS,115076,92.0,26,2,-16,2019,41
109,5G24eB35Ucu4A8MPKLNV9B,祈り花,HIRAIDAI,113764,95.0,31,84,-14,2019,41
110,2zbWCme3Dvp8071b4R4nkY,Vinyl,King Gnu,112808,106.0,32,67,-4,2019,41
111,5j7ixaLeGTGSv4DzKs0pCM,だから僕は音楽を辞めた,ヨルシカ,110360,110.0,25,67,-1,2019,41
112,2DwHI6gIvTHXNGmqDWGriw,秒針を噛む,ZUTOMAYO,110336,114.0,24,74,2,2019,41
113,68wBvZVbf4w9mWgnGBpt4R,FIRE GROUND,Official HIGE DANdism,109900,134.0,4,113,21,2019,41
114,6FMelWDNGnYBva29R4d0tq,Prayer X,King Gnu,109074,109.0,34,65,-5,2019,41
115,7ejMg5qYeZbikO3a4u3kZ2,Mitakotomonaikeshiki,Masaki Suda,108371,96.0,21,94,-19,2019,41
116,2U0RKuknHTQPIuKw2gDTHI,3月9日,Ryota Fujimaki,108074,84.0,34,40,-32,2019,41
117,7a3LbQFgp7NCuNcGlTgSsN,忘れられないの,Sakanaction,106026,91.0,17,6,-26,2019,41
118,2BgEsaKNfHUdlh97KmvFyo,2002,Anne-Marie,105746,116.0,61,9,-2,2019,41
119,0wTDvm3s5COanWlqf91hdS,GONG,WANIMA,105515,99.0,12,52,-20,2019,41
120,4Ybp3UvVXvraRNwOCWnrNq,シグナル,WANIMA,105083,108.0,16,71,-12,2019,41
121,6DImnGF8N6n8pcjTzlSq8P,公然の秘密,Sheena Ringo,104697,,1,121,new,2019,41
122,0BOHIMI5EvhGuZSkWLwxIP,Change,ONE OK ROCK,104518,117.0,34,6,-5,2019,41
123,5HXCP7b8k64WdZ1G0Bbc13,U.S.A.,DA PUMP,104131,111.0,44,3,-12,2019,41
124,082OJUNr9ZO4cApGqYouUx,100万回の「I love you」,Rake,103984,119.0,35,80,-5,2019,41
125,3Ztjw8utVpcrzms1RrsJvR,全力少年,Sukima Switch,103314,129.0,30,92,4,2019,41
126,0mf82mK5aeZm4vN9HM2InQ,I LOVE YOU,Chris Hart,103179,115.0,97,20,-11,2019,41
127,5KaplUYIDvsFe69z7UArVt,光榮之橋,Yuzu,102439,120.0,76,51,-7,2019,41
128,5Bg0HkfaRYRx8A7tMrjT9Z,君が好き,Shota Shimizu,101699,125.0,111,16,-3,2019,41
129,08XBLK5BlN5ZBLukMO49jy,Kaerimichiwa Toomawarishitakunaru,Nogizaka46,101307,121.0,46,8,-8,2019,41
130,5v2xgL8y4XI0hi50cU574j,Koiwazurai,Aimer,100753,128.0,12,128,-2,2019,41
131,6aDo3jkC0zusH8ycwismZJ,It's Only Love,Rude-α,100570,,1,131,new,2019,41
132,69jrtjVjyzRyPCDg0dHYCX,生きていたんだよな,Aimyon,99663,113.0,59,22,-19,2019,41
133,1flvuaMS27JxpEBL0u2cWc,恋,Gen Hoshino,99181,123.0,6,31,-10,2019,41
134,0rIAC4PXANcKmitJfoqmVm,Motivation,Normani,99035,194.0,5,134,60,2019,41
135,0fFPF89LHrD2ziMbeLSxXy,心に穴が空いた,ヨルシカ,97911,141.0,3,135,6,2019,41
136,7BKLCZ1jbUBVqRi2FVlTVw,Closer,The Chainsmokers,97504,126.0,111,12,-10,2019,41
137,0Pb0emBpjgAGnae5eq4HEa,りんどう,WANIMA,96966,189.0,2,137,52,2019,41
138,3LPLfXuotB7yfXxK25YC7T,Beautiful Journey,HIRAIDAI,96965,137.0,11,109,-1,2019,41
139,6wyr4ReB05D9sJB1Rsmcqo,Chicken Noodle Soup (feat. Becky G),j-hope,96652,124.0,2,124,-15,2019,41
140,2pfu1oCILxjP2ijdX6PDuJ,勘冴えて悔しいわ,ZUTOMAYO,96578,112.0,18,59,-28,2019,41
141,2Rk4JlNc2TPmZe2af99d45,ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift,96141,122.0,7,65,-19,2019,41
142,0OyjinjxQAJM1UV3WgqRYe,StaRt,Mrs. GREEN APPLE,95594,144.0,18,134,2,2019,41
143,4f3nDjgqXurMryYBSp0TZD,The Beginning,ONE OK ROCK,95226,133.0,111,24,-10,2019,41
144,184XtKkzoAl83quIarUAJP,YES or YES,TWICE,95163,127.0,49,2,-17,2019,41
145,7b7U8EnH4gB3a9qphGYVoj,Silent Majority,Keyakizaka46,94369,138.0,80,73,-7,2019,41
146,2YtGffDs1z9VOZRLW1Iv5J,いいんですか?,RADWIMPS,93393,143.0,42,115,-3,2019,41
147,5aUSEPNd3m5xliFK4pn5mU,Good Thing (with Kehlani),Zedd,93158,175.0,2,147,28,2019,41
148,5eAkw6em1YXlcEDfbdtjqm,BAD LOVE,AAA,92864,161.0,5,128,13,2019,41
149,4b5oBON2DgamONUxvP4JyQ,Slow & Easy,HIRAIDAI,92255,140.0,60,73,-9,2019,41
150,7tGDXCPLpAScEwmqab9YZd,Walking with you,Novelbright,92232,,1,150,new,2019,41
151,1NKf7YQ4jsRc5zCPzqbexT,足音 ~Be Strong,Mr.Children,92182,173.0,12,72,22,2019,41
152,6PXk100Wk2eFS94uoS0Umj,恋の前ならえ,Official HIGE DANdism,91946,131.0,7,131,-21,2019,41
153,6DE61O4fNPiBAQWzldBnbv,花,ORANGE RANGE,91851,135.0,53,83,-18,2019,41
154,4vKqFdyIEKkbXdAdGESLJq,恋におちたら,Crystal Kay,91731,152.0,24,126,-2,2019,41
155,5SDVaYU4nfaIV0rNSlWSCa,三日月,ayaka,91688,146.0,68,96,-9,2019,41
156,7qEHsqek33rTcFNT9PFqLf,Someone You Loved,Lewis Capaldi,91361,196.0,6,122,40,2019,41
157,2Bsg6EfrmEx0x0eC8v4vuG,栞,Creep Hyp,90675,150.0,17,133,-7,2019,41
158,3VESewT7ERH2wtE5OyuKWH,In the Stars (feat. Kiiara),ONE OK ROCK,90326,159.0,28,13,1,2019,41
159,19kF4PkH9RmZlMSEOhSgdQ,lovin',Mrs. GREEN APPLE,90086,139.0,2,139,-20,2019,41
160,5rfUCmoI7axj6mjpu1Rto5,さくら,Ketsumeishi,89914,145.0,60,39,-15,2019,41
161,55JUHaPNZx471XdFbaSn43,会いたいよ,手塚 翔太,89809,149.0,7,93,-12,2019,41
162,2OCtw3vaD0urZuYOeuNw4V,ファンファーレ,sumika,89648,151.0,16,151,-11,2019,41
163,0I20rLT2MJDhcF96AjbNYo,Stay,Zedd,89592,142.0,93,4,-21,2019,41
164,0lPCZSxu5cWCTGpmu0FvLo,SUMMER END,iri,88659,180.0,5,134,16,2019,41
165,2PeCrMLUayMPZnLZPkJxOJ,NAO,HY,88170,155.0,81,39,-10,2019,41
166,2lP3N5eROnUo5QucxqAp8c,Love so sweet,ARASHI,87774,,1,166,new,2019,41
167,74Cc2tYo3flxhnCHl2Ggra,Sorrows,King Gnu,87112,163.0,21,121,-4,2019,41
168,4pUCKHjJ4Ijewc37rRrvHn,Kill This Love,BLACKPINK,86969,157.0,27,3,-11,2019,41
169,5yeXw1L7CqKXkHaJ0W4RrT,Tell Me Baby,Official HIGE DANdism,86949,168.0,12,146,-1,2019,41
170,3P2aSkjcbUYbcYr13EFE8n,空も飛べるはず,SPITZ,86798,188.0,41,131,18,2019,41
171,09IStsImFySgyp0pIQdqAc,The Middle,Zedd,86292,147.0,71,4,-24,2019,41
172,1dGr1c8CrMLDpV6mPbImSI,Lover,Taylor Swift,85687,166.0,7,23,-6,2019,41
173,5Ek40FyMPprcvtyZDjqylX,What is Love?,TWICE,85553,156.0,63,25,-17,2019,41
174,4feDzcxtXRU8clyOluco5Y,どんなときも。,Noriyuki Makihara,84950,170.0,95,25,-4,2019,41
175,5icOoE6VgqFKohjWWNp0Ac,Here With Me,Marshmello,84618,165.0,31,17,-10,2019,41
176,3dPCVrMwz2IF3lkhyrhQpZ,Bad Paradox,BLUE ENCOUNT,84567,118.0,5,91,-58,2019,41
177,72gv4zhNvRVdQA0eOenCal,Symphony (feat. Zara Larsson),Clean Bandit,84102,158.0,45,27,-19,2019,41
178,4LjzrLpEG9VeKiZTngLfov,犬かキャットかで死ぬまで喧嘩しよう!,Official HIGE DANdism,83963,164.0,6,164,-14,2019,41
179,1DOZa2VoazIiDjGYlUQTlW,SUN,Gen Hoshino,83625,177.0,6,50,-2,2019,41
180,5iSNxrAoctBnFfyz8J9bDO,ヒーロー,FUNKY MONKEY BABYS,83603,187.0,42,66,7,2019,41
181,5ixWzfH7Z3o5TM10WJPYCK,Vampire,IZ*ONE,83495,169.0,2,169,-12,2019,41
182,1hEeUXyPCifIAlrSV8mT0E,セプテンバーさん,RADWIMPS,83196,178.0,9,145,-4,2019,41
183,3JrxNi0sQ1Lnx8eGonp3Ma,にじいろ,ayaka,82887,160.0,104,60,-23,2019,41
184,6aPDcQqxHILkKLqDdtIKu7,The hole,King Gnu,82846,179.0,18,121,-5,2019,41
185,0ljEFYEFuqspdPCWn75FPP,Sugar,Maroon 5,82763,181.0,65,75,-4,2019,41
186,2PwOOgg8PavBNIWsPLIkr3,まっしろ,Vickeblanka,82540,,21,22,re-enter,2019,41
187,3RauEVgRgj1IuWdJ9fDs70,The Man,Taylor Swift,82502,,5,51,re-enter,2019,41
188,4jaaMznp3KPllxbmRdiIbx,Hanataba No Kawari Ni Melody Wo,Shota Shimizu,82268,176.0,53,72,-12,2019,41
189,0NvnWTFYUnfMRmHw7ZXF0z,sasanqua,SEKAI NO OWARI,82150,190.0,13,144,1,2019,41
190,7yXwERf5YbjCXkVqU1fZvA,世界はあなたに笑いかけている,Little Glee Monster,82107,167.0,19,113,-23,2019,41
191,42JrgapwGBuPHG9YKjR6dj,Tomorrow never knows,Mr.Children,81484,193.0,48,12,2,2019,41
192,2tgWF9EZzqiq4Qzdzeow1A,ら、のはなし,Aimyon,81349,185.0,34,8,-7,2019,41
193,6Flllj0iIJPwXUpxL9KdxC,Choucho Musubi,Aimer,81341,182.0,103,60,-11,2019,41
194,45K0qNLo4nltgbQ7c6bfqs,眠り姫,SEKAI NO OWARI,81334,,1,194,new,2019,41
195,0TMGV2zMZXOILVtQLtkI3G,What Am I,Why Don't We,81311,,1,195,new,2019,41
196,2Voyeocqa1y0nOWGdNrqM6,Remember Me,MAN WITH A MISSION,80351,171.0,19,34,-25,2019,41
197,3A0VFRUxhqpJeOxo0rklqC,友よ 〜 この先もずっと・・・,Ketsumeishi,80101,183.0,53,140,-14,2019,41
198,54ezuGQj5s0ot4J7ktWb2h,シャルル,balloon,79978,200.0,4,191,2,2019,41
