position,song_id,song_name,artist,streams,last_week_position,weeks_on_chart,peak_position,position_status,year,week,country
19,000xYdQfIZ4pDmBGzQalKU,"Eu, Você, O Mar e Ela",Luan Santana,997532,15.0,2,15,-4,2017,2,brazil
20,1xznGGDReH1oQq0xzbwXa3,One Dance,Drake,979946,17.0,2,17,-3,2017,2,brazil
21,4pLwZjInHj3SimIyN9SnOz,Side To Side,Ariana Grande,976866,20.0,2,20,-1,2017,2,brazil
22,6mICuAdrwEjh6Y6lroV2Kg,Chantaje (feat. Maluma),Shakira,964175,29.0,2,22,7,2017,2,brazil
23,1vvNmPOiUuyCbgWmtc6yfm,My Way,Calvin Harris,934485,24.0,2,23,1,2017,2,brazil
24,2GfxgssRHvY1azHtaRqKoK,Paredes - Ao Vivo,Jorge & Mateus,916579,19.0,2,19,-5,2017,2,brazil
25,6vve9WKW5I7fQzkU8dNsUE,E Essa Boca Aí? - Ao Vivo,Bruninho & Davi,902164,21.0,2,21,-4,2017,2,brazil
26,5SnQDj5REQVvAdSlhqkEcE,Malbec (Part. Dennis Dj) - Ao Vivo,Henrique & Diego,901130,27.0,2,26,1,2017,2,brazil
27,2DAGCHu5aoo2FOjmtU9ojo,50 Reais,Naiara Azevedo,888809,16.0,2,16,-11,2017,2,brazil
28,6b8Be6ljOzmkOmFslEb23P,24K Magic,Bruno Mars,874036,30.0,2,28,2,2017,2,brazil
29,2Gvn46nwyQhUnQiFhlP7WX,Como Faz Com Ela - Ao Vivo,Marília Mendonça,866818,22.0,2,22,-7,2017,2,brazil
30,5knuzwU65gJK7IF5yJsuaW,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,845902,34.0,2,30,4,2017,2,brazil
31,6SwI4OplF8m5NH8wHKIps8,O Nosso Santo Bateu - Na Praia / Ao Vivo,Matheus & Kauan,841172,23.0,2,23,-8,2017,2,brazil
32,12wiyBZqQ3mOU7AfygXJCw,Homem de Família - Ao Vivo,Gusttavo Lima,837711,28.0,2,28,-4,2017,2,brazil
33,41mt7YrfLrIc4EQJZFCJtw,Como É Que a Gente Fica - Ao Vivo,Henrique & Juliano,834913,25.0,2,25,-8,2017,2,brazil
34,4aAq1afusFG6jRiOSHQZvN,Tumbalatum,MC Kevinho,816193,26.0,2,26,-8,2017,2,brazil
35,3NdDpSvN911VPGivFlV5d0,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,806490,47.0,2,35,12,2017,2,brazil
36,6m2LNopVJKsvBB9l7Z1rwn,Olha a Explosão,MC Kevinho,770080,72.0,2,36,36,2017,2,brazil
37,3dRBzTOu9polrH9U6Vh2zw,Ou Some Ou Soma - Ao Vivo,Jorge & Mateus,748518,31.0,2,31,-6,2017,2,brazil
38,4Hf7WnR761jpxPr5D46Bcd,Treat You Better,Shawn Mendes,745565,40.0,2,38,2,2017,2,brazil
39,2InJDvDcA4RXEeA9njdibl,Louca de Saudade - Ao Vivo,Jorge & Mateus,731899,36.0,2,36,-3,2017,2,brazil
40,3EmmCZoqpWOTY1g2GBwJoR,Just Hold On,Steve Aoki,731389,53.0,2,40,13,2017,2,brazil
41,27SdWb2rFzO6GWiYDBTD9j,Cheap Thrills,Sia,729858,41.0,2,41,0,2017,2,brazil
42,04DwTuZ2VBdJCCC5TROn7L,In the Name of Love,Martin Garrix,724210,45.0,2,42,3,2017,2,brazil
43,3mTUqLbtWm2DAEwvQTyu4d,Ela Só Quer Paz,Projota,711970,37.0,2,37,-6,2017,2,brazil
44,1xFgXCY8Zvo76gHg4RgUaU,Sosseguei - Ao Vivo,Jorge & Mateus,702726,33.0,2,33,-11,2017,2,brazil
45,0QsvXIfqM0zZoerQfsI9lm,Don't Let Me Down,The Chainsmokers,695658,50.0,2,45,5,2017,2,brazil
46,69bp2EbF7Q2rqc5N3ylezZ,Sorry,Justin Bieber,687954,38.0,2,38,-8,2017,2,brazil
47,0Zu7NVn4IvfYuEIrD11UVr,Na Hora da Raiva - Ao Vivo,Henrique & Juliano,686037,35.0,2,35,-12,2017,2,brazil
48,2KGv51jgAz8OTjNPyRryfq,Pra Sempre Com Você - Ao Vivo,Jorge & Mateus,664278,42.0,2,42,-6,2017,2,brazil
49,4GQVVsUnMbZeKIx9vguKlg,A Rosa E O Beija-Flor - Na Praia / Ao Vivo,Matheus & Kauan,653796,39.0,2,39,-10,2017,2,brazil
50,7DRP2VOMpy1rrk3iYFLCW9,Malandramente,Dennis DJ,639102,32.0,2,32,-18,2017,2,brazil
51,4TZy1wLyHec06pwgFYDh1a,Mercy,Shawn Mendes,623177,60.0,2,51,9,2017,2,brazil
52,17Fd6Yb7mSbinKG8LoWfFl,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,598649,51.0,2,51,-1,2017,2,brazil
53,1WCn5QBp0Kl9uHrR0J02GS,Vou Voando - Ao Vivo,Jorge & Mateus,570379,43.0,2,43,-10,2017,2,brazil
54,0phVJ23NJlruwtt1XCm94N,Flor e o Beija-Flor - Ao Vivo,Henrique & Juliano,569092,46.0,2,46,-8,2017,2,brazil
55,5GXAXm5YOmYT0kL5jHvYBt,I Feel It Coming,The Weeknd,564294,66.0,2,55,11,2017,2,brazil
56,0GR7ZABhVF9GbxghIx2RRv,Nada Nada - Ao Vivo,Henrique & Juliano,554019,44.0,2,44,-12,2017,2,brazil
57,6JV2JOEocMgcZxYSZelKcc,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,546205,57.0,2,57,0,2017,2,brazil
58,5OZqnhkGUxuSuW2P7CzH7y,Estaca Zero,Luan Santana,531291,54.0,2,54,-4,2017,2,brazil
59,0azC730Exh71aQlOt9Zj3y,This Is What You Came For,Calvin Harris,525097,56.0,2,56,-3,2017,2,brazil
60,7hA7pMp2Vr1OCC4sWYwaMG,Our Way,FTampa,517604,94.0,2,60,34,2017,2,brazil
61,7CmuLM2vfzA78iHeqastoP,Seu Polícia - Ao Vivo,Zé Neto & Cristiano,517516,49.0,2,49,-12,2017,2,brazil
62,4jswhbcaGqFe8v5uSHlqyb,O Verão Está Chegando,Mc Davi,516361,83.0,2,62,21,2017,2,brazil
63,0tICYNayWWhH9GPeFrfjfD,This Girl (Kungs Vs. Cookin' On 3 Burners),Kungs,514127,69.0,2,63,6,2017,2,brazil
64,1LTxGBL6yKtfmW3K8EvbSY,Partiu,MC Kekel,505088,85.0,2,64,21,2017,2,brazil
65,6fxVffaTuwjgEk5h9QyRjy,Photograph,Ed Sheeran,500742,101.0,2,65,36,2017,2,brazil
66,1Tn0msQvQMbD6woO9VnEG3,Sou eu,Ludmilla,499989,65.0,2,65,-1,2017,2,brazil
67,1ypcU9264wnBwPvmrIy4fx,Você Merece Cachê - Ao Vivo,Israel Novaes,498034,48.0,2,48,-19,2017,2,brazil
68,68EMU2RD1ECNeOeJ5qAXCV,We Don't Talk Anymore,Charlie Puth,491746,75.0,2,68,7,2017,2,brazil
69,343YBumqHu19cGoGARUTsd,Fake Love,Drake,491733,77.0,2,69,8,2017,2,brazil
70,4tCtwWceOPWzenK2HAIJSb,Work from Home (feat. Ty Dolla $ign),Fifth Harmony,491667,61.0,2,61,-9,2017,2,brazil
71,5s2ydrmJOiPeZGx4S4X8Aw,Impasse - Ao Vivo,Marília Mendonça,486702,59.0,2,59,-12,2017,2,brazil
72,6UZJOc2HBrTp9DYfir9N8n,Regime Fechado - Ao Vivo,Simone & Simaria,486300,96.0,2,72,24,2017,2,brazil
73,4owo0j5bw45IqiHxsTzcd6,Amei Te Ver,Tiago Iorc,486116,67.0,2,67,-6,2017,2,brazil
74,1PSBzsahR2AKwLJgx8ehBj,Bad Things (with Camila Cabello),Machine Gun Kelly,486014,79.0,2,74,5,2017,2,brazil
75,14WWzenpaEgQZlqPq2nk4v,Work,Rihanna,482566,64.0,2,64,-11,2017,2,brazil
76,4SCH5CuivFcShLpTg8lYOf,Bumbum Granada,Mc's Zaac & Jerry Smith,472153,52.0,2,52,-24,2017,2,brazil
77,6fujklziTHa8uoM5OQSfIo,Black Beatles,Rae Sremmurd,471255,71.0,2,71,-6,2017,2,brazil
78,6i0V12jOa3mr6uu4WYhUBr,Heathens,Twenty One Pilots,468527,81.0,2,78,3,2017,2,brazil
79,4rWCLK8mfQ6JpArmgIT8aK,Que Sorte A Nossa - Live,Matheus & Kauan,461707,63.0,2,63,-16,2017,2,brazil
80,25SL3ZSbEGtu4oU14xllMQ,Bom,Ludmilla,460095,58.0,2,58,-22,2017,2,brazil
81,62LiYpeFoJaixqkaNRGg47,Aquele 1% - Ao Vivo,Marcos & Belutti,458687,55.0,2,55,-26,2017,2,brazil
82,4lbPwb1Beo7JU2VwuJRTeR,Suíte 14 - Ao Vivo,Henrique & Diego,446841,62.0,2,62,-20,2017,2,brazil
83,3CRDbSIZ4r5MsZ0YwxuEkn,Stressed Out,Twenty One Pilots,442612,82.0,2,82,-1,2017,2,brazil
84,3XSefjiSHsD34F7clH84xa,O Que Falta Em Você Sou Eu - Ao Vivo,Marília Mendonça,440691,70.0,2,70,-14,2017,2,brazil
85,1cG0umU5TKStygKsPFZ9pY,Shed a Light,Robin Schulz,428076,95.0,2,85,10,2017,2,brazil
86,7xHWNBFm6ObGEQPaUxHuKO,The Greatest (feat. Kendrick Lamar),Sia,426605,100.0,2,86,14,2017,2,brazil
87,2yGnStdGP0V45lPXAJpmDb,Agora Eu Quero Ir,ANAVITÓRIA,420646,123.0,2,87,36,2017,2,brazil
88,3cS6YsU197mrdPTyR7nbp7,Parece Piada - Ao Vivo,Henrique & Juliano,419338,74.0,2,74,-14,2017,2,brazil
89,3QhJAGDdxt749dFveYVy4M,Fala a Verdade - Ao Vivo,Maiara & Maraisa,416531,73.0,2,73,-16,2017,2,brazil
90,1OtZIaJBXo3Pe6nfaMsjKT,Na Ponta Ela Fica,Delano,410677,68.0,2,68,-22,2017,2,brazil
91,0Mh4id8WvrTFOB9RiVitrB,Nada Bom II,Costa Gold,408742,84.0,2,84,-7,2017,2,brazil
92,2rizacJSyD9S1IQUxUxnsK,All We Know,The Chainsmokers,405897,91.0,2,91,-1,2017,2,brazil
93,0prNGof3XqfTvNDxHonvdK,Scars To Your Beautiful,Alessia Cara,403381,92.0,2,92,-1,2017,2,brazil
94,4Q4jmPHwu0wrJvqrld0FQ6,I Would Like,Zara Larsson,403068,93.0,2,93,-1,2017,2,brazil
95,1FTsXXwai3jVXhBTLd4e4L,Incerteza - Na Praia / Ao Vivo,Matheus & Kauan,400314,80.0,2,80,-15,2017,2,brazil
96,1OAiWI2oPmglaOiv9fdioU,Hymn for the Weekend - Seeb Remix,Coldplay,397713,87.0,2,87,-9,2017,2,brazil
97,3eGK0WFi6ISJ9UZA6Za4HX,Singular,ANAVITÓRIA,397595,124.0,2,97,27,2017,2,brazil
98,5Nw3HvX6k8cB7NjEkqJkij,Fantasma,Luan Santana,396104,86.0,2,86,-12,2017,2,brazil
99,2aFiaMXmWsM3Vj72F9ksBl,Cake By The Ocean,DNCE,389202,78.0,2,78,-21,2017,2,brazil
100,3BhctwMUY5Y9xmes194QTq,Quase um Casal - Ao Vivo,Maiara & Maraisa,387432,76.0,2,76,-24,2017,2,brazil
101,2ACOWPLUe4A4KuQ5ioD2od,That's My Girl,Fifth Harmony,387299,90.0,2,90,-11,2017,2,brazil
102,4BHzQ9C00ceJxfG16AlNWb,Send My Love (To Your New Lover),Adele,385224,88.0,2,88,-14,2017,2,brazil
103,5uCax9HTNlzGybIStD3vDh,Say You Won't Let Go,James Arthur,380035,102.0,2,102,-1,2017,2,brazil
104,5YdC74tZejyq3vurDOLFYz,Sentimento Louco - Ao Vivo,Marília Mendonça,377880,112.0,2,104,8,2017,2,brazil
105,3hB5DgAiMAQ4DzYbsMq1IT,Love Yourself,Justin Bieber,377737,89.0,2,89,-16,2017,2,brazil
106,5Bn6W4bwH7Bw5nMvn8V4xF,Essa mina é louca (Participação especial de Jhama),Anitta,376871,108.0,2,106,2,2017,2,brazil
107,3pM81OKNrV6d2zJb76nQ6M,Turutum,MC Kevinho,371481,117.0,2,107,10,2017,2,brazil
108,6V3J5pbU5yBvB5zxPSyP5v,Pé Direito,Mc Davi,371367,113.0,2,108,5,2017,2,brazil
109,78rIJddV4X0HkNAInEcYde,Call On Me - Ryan Riback Extended Remix,Starley,367785,103.0,2,103,-6,2017,2,brazil
110,6S8yTw0KfidwuAq5Y6Bygj,Duvido Você Não Tomar Uma - Ao Vivo,Simone & Simaria,362712,131.0,2,110,21,2017,2,brazil
111,4gvePWCd0GfkC40QshflUy,Cheia de Marra,Mc Livinho,362229,110.0,2,110,-1,2017,2,brazil
112,4PNi30UilK0CZi2z9wegMQ,Deixa a Gente Quieto - Ao Vivo,João Bosco & Vinicius,362072,127.0,2,112,15,2017,2,brazil
113,0Or4rCFurYpUxYh0bbpxRY,Solteiro de Novo - Ao Vivo,Wesley Safadão,362018,115.0,2,113,2,2017,2,brazil
114,4xHkRNzzHtj3O3Z1pjYWRC,Me Espera,Sandy,361550,139.0,2,114,25,2017,2,brazil
115,43F1e4glaVnVe3DXOU3Xum,Oitava Dose - Na Praia 2 / Ao Vivo,Matheus & Kauan,360456,170.0,2,115,55,2017,2,brazil
116,5XRtwljsug3r3XOBy9Bndu,Tudo de Bom,Mc Livinho,354603,109.0,2,109,-7,2017,2,brazil
117,2WTCoQLkQ9FPdvThkf8nN1,Me & You (feat. IRO),Alok,352390,151.0,2,117,34,2017,2,brazil
118,6gquljDBW7rE6mCBzmTRxo,Raspão - Ao Vivo,Henrique & Diego,350776,152.0,2,118,34,2017,2,brazil
119,19Ggp86mkEnRw93u91IJPO,Você Faz Falta Aqui - Ao Vivo | Acústico,Maiara & Maraisa,348036,133.0,2,119,14,2017,2,brazil
120,0bAtYUcHyGlOj5R3eNjHhA,"Dia, Lugar e Hora",Luan Santana,343342,164.0,2,120,44,2017,2,brazil
121,3E9s5Feisg3xmzzAHdq4aa,Remexe mexe,Delano,342992,145.0,2,121,24,2017,2,brazil
122,1D3ODoXHBLpdxolZRHWV1j,By Your Side,Jonas Blue,339790,111.0,2,111,-11,2017,2,brazil
123,1Cml3fnCNLZUC1EEtkcgVb,Bang,Anitta,339666,104.0,2,104,-19,2017,2,brazil
124,1qOLh0tI7trd1zdDKxYZTe,Starving,Hailee Steinfeld,339369,99.0,2,99,-25,2017,2,brazil
125,1FUViuNSldssMIawrOXF2i,I Got You,Bebe Rexha,332634,,1,125,new,2017,2,brazil
126,3HrvG1d9OZpg6eV4A1dcSk,De Tanto Te Querer - Ao Vivo,Jorge & Mateus,332373,137.0,2,126,11,2017,2,brazil
127,21j9YxYHSzrdcLBX3mb5UL,Quando O Mel É Bom - Ao Vivo,Simone & Simaria,332241,158.0,2,127,31,2017,2,brazil
128,4WjH9Bzt3kx7z8kl0awxh4,Lean On (feat. MØ & DJ Snake),Major Lazer,330494,98.0,2,98,-30,2017,2,brazil
129,6BPt2sVRvE41rUixcCAHY6,A Mala É Falsa - Ao Vivo,Felipe Araújo,330151,166.0,2,129,37,2017,2,brazil
130,2uhk6Fi514vtRKxKAn93zm,Amor Mal Resolvido - Ao Vivo,Simone & Simaria,326250,171.0,2,130,41,2017,2,brazil
131,0bX2gnECXZJ5nt7rcIZMVM,Amei Te Ver (Acústica) - Acústica,Tiago Iorc,326123,129.0,2,129,-2,2017,2,brazil
132,4NpFX0f0GfJgy92c9ypVxk,De Buenas,Lucas Lucco,324239,132.0,2,132,0,2017,2,brazil
133,2Z8WuEywRWYTKe1NybPQEW,Ride,Twenty One Pilots,323202,97.0,2,97,-36,2017,2,brazil
134,5ZCwyAL9zbEJVmmNQwt9lE,Saudade do Meu Ex - Ao Vivo | Acústico,Marília Mendonça,318276,159.0,2,134,25,2017,2,brazil
135,3twpVbHfTCpgHNlStxfpzx,Até Ex Duvida - Ao Vivo,Day e Lara,316658,143.0,2,135,8,2017,2,brazil
136,5j0tH4MzB4QyJLX8Ys9ofG,Elas Gostam,MC Kevinho,316154,150.0,2,136,14,2017,2,brazil
137,5oVVAwRQnXJDEHFNeganG0,Rg,Luan Santana,314361,195.0,2,137,58,2017,2,brazil
138,0GhaUJVyWwAKDELlAAFWyo,Coração Machucado - Ao Vivo,Wesley Safadão,311348,144.0,2,138,6,2017,2,brazil
139,1Slwb6dOYkBlWal1PGtnNg,Thinking out Loud,Ed Sheeran,311108,147.0,2,139,8,2017,2,brazil
140,4DYmJ19DhmxUe26QhANDYv,Folgado - Ao Vivo,Marília Mendonça,308567,160.0,2,140,20,2017,2,brazil
141,0PDUDa38GO8lMxLCRc4lL1,PILLOWTALK,ZAYN,306784,105.0,2,105,-36,2017,2,brazil
142,68y9Wxhai4e17Ywvnz76vY,Meu Violão E O Nosso Cachorro - Ao Vivo,Simone & Simaria,305297,162.0,2,142,20,2017,2,brazil
143,5qLTGDTTIHxxIU835qJWfT,Quero Ser Feliz Também - Ao Vivo,Natiruts,304911,174.0,2,143,31,2017,2,brazil
144,0gNxi721t2RcPt5LdWGfpb,Não Me Deixe Sozinho,Nego do Borel,303498,148.0,2,144,4,2017,2,brazil
145,6ccKu0LwJzOhLAxBwP2PTk,Os Anjos Cantam,Jorge & Mateus,301749,154.0,2,145,9,2017,2,brazil
146,7gHs73wELdeycvS48JfIos,Faded,Alan Walker,298339,116.0,2,116,-30,2017,2,brazil
147,0J1TzQOuHyS7KA6Sq33flE,Faz Parte - Ao Vivo,Projota,293844,155.0,2,147,8,2017,2,brazil
148,0HEZXwSywflxeQcysigawO,126 Cabides,Simone & Simaria,293334,184.0,2,148,36,2017,2,brazil
149,1yNyoWWWikbLhwIGWjZuDW,All Night,The Vamps,292963,157.0,2,149,8,2017,2,brazil
150,1WP1r7fuvRqZRnUaTi2I1Q,Stitches,Shawn Mendes,290556,118.0,2,118,-32,2017,2,brazil
151,7129iqBafaphfc3WPCGC0L,7 Years,Lukas Graham,289057,114.0,2,114,-37,2017,2,brazil
152,1Tt4sE4pXi57mTD1GCzsqm,Needed Me,Rihanna,288291,120.0,2,120,-32,2017,2,brazil
153,5zNK9ZyCrrJFlGgMMv2Xt7,Mesmo Sem Estar,Luan Santana,285857,,1,153,new,2017,2,brazil
154,5OOkp4U9P9oL23maHFHL1h,Panda,Desiigner,282714,119.0,2,119,-35,2017,2,brazil
155,2bKuHYkbEpKgNNVQ0eGJlB,Hoje Somos Só Metade - Ao Vivo,Marília Mendonça,280201,180.0,2,155,25,2017,2,brazil
156,5ITDkudn3l1YoZc2TP0vhN,Ela Domina o Ratatá Tum Tum - Ao Vivo,Wesley Safadão,279063,167.0,2,156,11,2017,2,brazil
157,716p41p4BQQuUMgOP8ucpF,Você Foi Diferente,MC G15,276164,106.0,2,106,-51,2017,2,brazil
158,3pzjHKrQSvXGHQ98dx18HI,What Do You Mean?,Justin Bieber,275676,121.0,2,121,-37,2017,2,brazil
159,2uHlo1X8F1yPavYpqv65if,Tenebrosa,Mc Livinho,274307,176.0,2,159,17,2017,2,brazil
160,3hIFGEywPETgcaxrTTt2lD,Falei pra Elas,MC G15,272516,138.0,2,138,-22,2017,2,brazil
161,2655xYZ347fG2N6OjkoMQ8,Logo Eu,Jorge & Mateus,270313,190.0,2,161,29,2017,2,brazil
162,7vRriwrloYVaoAe3a9wJHe,"i hate u, i love u (feat. olivia o'brien)",gnash,270295,136.0,2,136,-26,2017,2,brazil
163,1DdnD06naRACOpK8lAnLp1,O Que É Amor Pra Você - Ao Vivo,Marília Mendonça,268231,189.0,2,163,26,2017,2,brazil
164,4PdJSsESm34djLfBde9Pr2,Would I Lie to You - Radio Edit,David Guetta,267013,125.0,2,125,-39,2017,2,brazil
165,5dKyZWlgjWw1oJgLa4GCZD,Cool Girl,Tove Lo,266598,135.0,2,135,-30,2017,2,brazil
166,494OU6M7NOf4ICYb4zWCf5,Sugar,Maroon 5,261461,128.0,2,128,-38,2017,2,brazil
167,7clSIA4MRU6LJAoCWWEiuy,Made In Roça,Loubet,261056,182.0,2,167,15,2017,2,brazil
168,69uxyAqqPIsUyTO8txoP2M,Adventure of a Lifetime,Coldplay,260532,126.0,2,126,-42,2017,2,brazil
169,3rq5w4bQGigXOfdN30ATJt,Do I Wanna Know?,Arctic Monkeys,258407,153.0,2,153,-16,2017,2,brazil
170,6bV82DzyaNLjig0tVywear,Vou Dar Virote - Ao Vivo,Wesley Safadão,254239,181.0,2,170,11,2017,2,brazil
171,2FBUoWkIuQXwayw2RNo5l6,Hotline Bling,Drake,253870,122.0,2,122,-49,2017,2,brazil
172,5ou59ERA2f7ffyAxAcZyVz,Perfect Illusion,Lady Gaga,251678,130.0,2,130,-42,2017,2,brazil
173,5hYTyyh2odQKphUbMqc5gN,"How Far I'll Go - From ""Moana""",Alessia Cara,250206,,1,173,new,2017,2,brazil
174,7aV2mflaASUmGhCErm7kBO,The Mack,Nevada,249988,140.0,2,140,-34,2017,2,brazil
175,22mek4IiqubGD9ctzxc69s,How Deep Is Your Love,Calvin Harris,248223,134.0,2,134,-41,2017,2,brazil
176,2eAAEa8pxKF7My0EO4rFgR,Blow Your Mind (Mwah),Dua Lipa,245023,149.0,2,149,-27,2017,2,brazil
177,0JiVRyTJcJnmlwCZ854K4p,Alone,Alan Walker,240353,183.0,2,177,6,2017,2,brazil
178,3RiPr603aXAoi4GHyXx0uy,Hymn for the Weekend,Coldplay,240007,146.0,2,146,-32,2017,2,brazil
179,6bLopGnirdrilrpdVB6Um1,The Greatest,Sia,236601,107.0,2,107,-72,2017,2,brazil
180,4xlQQ2QYGcQEIdjab5mtsg,Você Tem a Minha Cara - Ao Vivo,Henrique & Diego,236096,,1,180,new,2017,2,brazil
181,7yHEDfrJNd0zWOfXwydNH0,Into You,Ariana Grande,235386,156.0,2,156,-25,2017,2,brazil
182,4dASQiO1Eoo3RJvt74FtXB,"Sucker For Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",Lil Wayne,234678,165.0,2,165,-17,2017,2,brazil
183,0B8B8cVRFIG1yznoQe7c9s,Setting Fires,The Chainsmokers,233827,172.0,2,172,-11,2017,2,brazil
184,0L7loeTIg6akW84aEQZpCT,Light It Up (feat. Nyla & Fuse ODG) - Remix,Major Lazer,233657,141.0,2,141,-43,2017,2,brazil
185,3GjF8PNprVtiBtQnSgcHFU,Byob,Sevenn,233474,161.0,2,161,-24,2017,2,brazil
186,4VrWlk8IQxevMvERoX08iC,Chandelier,Sia,230380,169.0,2,169,-17,2017,2,brazil
187,0OwX5aROoW1Iip8FV51Efg,Alarm,Anne-Marie,230129,142.0,2,142,-45,2017,2,brazil
188,6vARbzVXg90V8fYmgks5u3,Minha Felicidade,Roberta Campos,225398,191.0,2,188,3,2017,2,brazil
189,1CUVN2kn7mW5FjkqXTR2W1,Perfect Strangers,Jonas Blue,222521,178.0,2,178,-11,2017,2,brazil
190,6nxQdXa1uAL0rY72wPZu89,Love Me Now,John Legend,219363,186.0,2,186,-4,2017,2,brazil
191,2XMTqoHHSH0lvuXrvIEdco,Capsize,FRENSHIP,217014,179.0,2,179,-12,2017,2,brazil
192,6YZdkObH88npeKrrkb8Ggf,DUELE EL CORAZON,Enrique Iglesias,216955,163.0,2,163,-29,2017,2,brazil
193,6rQSrBHf7HlZjtcMZ4S4bO,Safari,J Balvin,216591,188.0,2,188,-5,2017,2,brazil
194,7gUV8gmQNHkPFkTAX4TWa6,Rebeldia,Projota,215743,,1,194,new,2017,2,brazil
195,4vb4mFvYsr2h6enhjJsq9Y,Water Under the Bridge,Adele,215367,193.0,2,193,-2,2017,2,brazil
196,5tf1VVWniHgryyumXyJM7w,Sugar (feat. Francesco Yates),Robin Schulz,215231,173.0,2,173,-23,2017,2,brazil
197,4RuvPSCJ7xvRVOxiFBUt9B,Tchuk Tchuk,Mc Gui,210099,168.0,2,168,-29,2017,2,brazil
198,6OZh916QF8XNunWaP97WEZ,Fast Car,Jonas Blue,209291,175.0,2,175,-23,2017,2,brazil
199,6YNCE5qtrTa7YcnAOAEsDQ,Apenas Mais uma de Amor,Lulu Santos,208691,,1,199,new,2017,2,brazil
200,6HUnnBwYZqcED1eQztxMBN,Solo Dance,Martin Jensen,207016,,1,200,new,2017,2,brazil
1,0EPxmvsG1BY5td4aTOkWBF,Deu Onda,MC G15,2649642,1.0,3,1,0,2017,3,brazil
2,1a5Yu5L18qNxVhXx38njON,Hear Me Now,Alok,2254659,2.0,3,2,0,2017,3,brazil
3,7qiZfU4dY1lWllzX7mPBI3,Shape of You,Ed Sheeran,2008119,3.0,2,3,0,2017,3,brazil
4,257tme6AhneIKAqVF1HTH4,Loka,Simone & Simaria,1565295,4.0,2,4,0,2017,3,brazil
5,6m2LNopVJKsvBB9l7Z1rwn,Olha a Explosão,MC Kevinho,1394877,36.0,3,5,31,2017,3,brazil
6,45wqPwIH4A5cr2IyyD4WKf,Eu Sei de Cor - Ao Vivo | Acústico,Marília Mendonça,1352922,5.0,3,4,-1,2017,3,brazil
7,5aAx2yezTd8zXrkmtKl66Z,Starboy,The Weeknd,1331413,8.0,3,7,1,2017,3,brazil
8,7BKLCZ1jbUBVqRi2FVlTVw,Closer,The Chainsmokers,1301921,6.0,3,3,-2,2017,3,brazil
9,2d3TbSkAscvT3QRQalq6uT,Te Assumi Pro Brasil - Ao Vivo,Matheus & Kauan,1275535,9.0,3,9,0,2017,3,brazil
10,2CW04trIoYMbroZWDzPAjs,Medo Bobo - Ao Vivo,Maiara & Maraisa,1274776,7.0,3,5,-3,2017,3,brazil
11,6zCqeUUqLb2CapBmVwAHll,Meu Coração Deu PT - Ao Vivo,Wesley Safadão,1162260,10.0,3,7,-1,2017,3,brazil
12,4FxumkF81ICxITeqxx4nK9,Sim ou não (participação especial Maluma),Anitta,1116696,12.0,3,10,0,2017,3,brazil
13,2wFnRPjuqwNySFiK0Qfg8L,10% - Ao Vivo,Maiara & Maraisa,1110498,11.0,3,6,-2,2017,3,brazil
14,4pdPtRcBmOSQDlJ3Fk945m,Let Me Love You,DJ Snake,1091669,13.0,3,11,-1,2017,3,brazil
15,6DNtNfH8hXkqOX1sjqmI7p,Cold Water (feat. Justin Bieber & MØ),Major Lazer,1090880,14.0,3,12,-1,2017,3,brazil
16,5MFzQMkrl1FOOng9tq6R9r,Don't Wanna Know,Maroon 5,1049929,17.0,3,16,1,2017,3,brazil
17,0jIitZeIQRTaZgFQf2WpGK,Decide Aí - Na Praia / Ao Vivo,Matheus & Kauan,1006695,16.0,3,13,-1,2017,3,brazil
18,6mICuAdrwEjh6Y6lroV2Kg,Chantaje (feat. Maluma),Shakira,1005904,22.0,3,18,4,2017,3,brazil
19,72jbDTw1piOOj770jWNeaG,Paris,The Chainsmokers,977252,,1,19,new,2017,3,brazil
20,4pLwZjInHj3SimIyN9SnOz,Side To Side,Ariana Grande,965401,21.0,3,20,1,2017,3,brazil
21,38MpAndIjGAyVdcC6npX95,Infiel - Ao Vivo,Marília Mendonça,953408,18.0,3,14,-3,2017,3,brazil
22,000xYdQfIZ4pDmBGzQalKU,"Eu, Você, O Mar e Ela",Luan Santana,941851,19.0,3,15,-3,2017,3,brazil
23,1xznGGDReH1oQq0xzbwXa3,One Dance,Drake,930774,20.0,3,17,-3,2017,3,brazil
24,1vvNmPOiUuyCbgWmtc6yfm,My Way,Calvin Harris,928214,23.0,3,23,-1,2017,3,brazil
25,5SnQDj5REQVvAdSlhqkEcE,Malbec (Part. Dennis Dj) - Ao Vivo,Henrique & Diego,918786,26.0,3,25,1,2017,3,brazil
26,5knuzwU65gJK7IF5yJsuaW,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,906975,30.0,3,26,4,2017,3,brazil
