position,song_id,song_name,artist,streams,last_week_position,weeks_on_chart,peak_position,position_status,year,week
137,1ypcU9264wnBwPvmrIy4fx,Você Merece Cachê - Ao Vivo,Israel Novaes,355462,136.0,22,48,-1,2017,22
138,4TZy1wLyHec06pwgFYDh1a,Mercy,Shawn Mendes,355328,134.0,22,39,-4,2017,22
139,1n8MLpbFR0fuCjNnlyuHxS,Solteiro Apaixonado,Marcos & Belutti,354763,165.0,11,139,26,2017,22
140,1LTxGBL6yKtfmW3K8EvbSY,Partiu,MC Kekel,354122,137.0,22,29,-3,2017,22
141,3ibRxEv4KkcU9e259eyNJA,Sua cara (feat. Anitta & Pabllo Vittar),Major Lazer,350451,,1,141,new,2017,22
142,5OZqnhkGUxuSuW2P7CzH7y,Estaca Zero,Luan Santana,349036,143.0,22,54,1,2017,22
143,000xQL6tZNLJzIrtIgxqSl,Still Got Time,ZAYN,347540,142.0,10,69,-1,2017,22
144,5mR5GuercvLXgx4TPnGl9k,"Mordida, Beijo e Tapa",Naiara Azevedo,346369,139.0,11,139,-5,2017,22
145,1F2HXIJrE2Xn81OzT2zZvW,Unforgettable,French Montana,345157,190.0,2,145,45,2017,22
146,5MFzQMkrl1FOOng9tq6R9r,Don't Wanna Know,Maroon 5,344186,140.0,22,16,-6,2017,22
147,1cG0umU5TKStygKsPFZ9pY,Shed a Light,Robin Schulz,340192,163.0,22,70,16,2017,22
148,69bp2EbF7Q2rqc5N3ylezZ,Sorry,Justin Bieber,340039,141.0,22,38,-7,2017,22
149,3rOSwuTsUlJp0Pu0MkN8r8,Mask Off,Future,339046,123.0,9,114,-26,2017,22
150,0tgVpDi06FyKpA1z0VMD4v,Perfect,Ed Sheeran,338429,191.0,10,28,41,2017,22
151,1vvNmPOiUuyCbgWmtc6yfm,My Way,Calvin Harris,338247,149.0,22,23,-2,2017,22
152,0fg8CqpjdojMyXLNzM2PaJ,Run Up (feat. PARTYNEXTDOOR & Nicki Minaj),Major Lazer,337915,146.0,18,67,-6,2017,22
153,1FUViuNSldssMIawrOXF2i,I Got You,Bebe Rexha,337113,179.0,21,104,26,2017,22
154,0tICYNayWWhH9GPeFrfjfD,This Girl (Kungs Vs. Cookin' On 3 Burners),Kungs,336608,131.0,22,63,-23,2017,22
155,0w5Bdu51Ka25Pf3hojsKHh,Hard Times,Paramore,335712,117.0,7,54,-38,2017,22
156,3mTUqLbtWm2DAEwvQTyu4d,Ela Só Quer Paz,Projota,334146,148.0,22,37,-8,2017,22
157,6PCUP3dWmTjcTtXY02oFdT,Castle on the Hill,Ed Sheeran,331906,182.0,20,15,25,2017,22
158,27SdWb2rFzO6GWiYDBTD9j,Cheap Thrills,Sia,328584,150.0,22,41,-8,2017,22
159,2dvyNlZ8jkLq4DMzVVyXQH,Antídoto - Ao Vivo,Matheus & Kauan,325297,144.0,8,144,-15,2017,22
160,6JV2JOEocMgcZxYSZelKcc,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,324825,156.0,22,55,-4,2017,22
161,5j0tH4MzB4QyJLX8Ys9ofG,Elas Gostam,MC Kevinho,323935,152.0,22,76,-9,2017,22
162,3a1lNhkSLSkpJE4MSHpDu9,Congratulations,Post Malone,322163,174.0,3,162,12,2017,22
163,4ksSf8cL3VlUvQSkFcRHy3,Até Você Voltar,Henrique & Juliano,319073,154.0,11,152,-9,2017,22
164,1Tn0msQvQMbD6woO9VnEG3,Sou eu,Ludmilla,316781,168.0,22,50,4,2017,22
165,2eMwDehkIC1j68U6FA3Eiq,XO TOUR Llif3,Lil Uzi Vert,315823,195.0,3,165,30,2017,22
166,6P8v1a8jyfwG5kc7Si1kUp,Amante Não Tem Lar - Ao Vivo,Marília Mendonça,314406,170.0,5,166,4,2017,22
167,38MpAndIjGAyVdcC6npX95,Infiel - Ao Vivo,Marília Mendonça,314126,160.0,22,14,-7,2017,22
168,3hB5DgAiMAQ4DzYbsMq1IT,Love Yourself,Justin Bieber,313749,157.0,22,88,-11,2017,22
169,6V3J5pbU5yBvB5zxPSyP5v,Pé Direito,Mc Davi,311929,158.0,22,81,-11,2017,22
170,75r8bI2MTVDwgIKJplD5LS,Living On The Outside,Bruno Martini,310646,155.0,8,104,-15,2017,22
171,4gvePWCd0GfkC40QshflUy,Cheia de Marra,Mc Livinho,309933,147.0,22,79,-24,2017,22
172,0azC730Exh71aQlOt9Zj3y,This Is What You Came For,Calvin Harris,309629,167.0,22,56,-5,2017,22
173,1Slwb6dOYkBlWal1PGtnNg,Thinking out Loud,Ed Sheeran,308038,,11,139,re-enter,2017,22
174,2InJDvDcA4RXEeA9njdibl,Louca de Saudade - Ao Vivo,Jorge & Mateus,307456,166.0,22,36,-8,2017,22
175,3E9s5Feisg3xmzzAHdq4aa,Remexe mexe,Delano,306466,145.0,22,80,-30,2017,22
176,3HrvG1d9OZpg6eV4A1dcSk,De Tanto Te Querer - Ao Vivo,Jorge & Mateus,305815,171.0,22,125,-5,2017,22
177,7nKBxz47S9SD79N086fuhn,SUBEME LA RADIO,Enrique Iglesias,304390,172.0,6,153,-5,2017,22
178,50PWlIBU7PlGGwzgN8TiFJ,Million Reasons,Lady Gaga,301589,164.0,17,111,-14,2017,22
179,17Fd6Yb7mSbinKG8LoWfFl,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,299923,173.0,22,51,-6,2017,22
180,7vRriwrloYVaoAe3a9wJHe,"i hate u, i love u (feat. olivia o'brien)",gnash,299868,188.0,22,136,8,2017,22
181,5LYQSNHZxEA880URXFHg6h,Lust for Life (with The Weeknd),Lana Del Rey,296608,178.0,5,75,-3,2017,22
182,0phVJ23NJlruwtt1XCm94N,Flor e o Beija-Flor - Ao Vivo,Henrique & Juliano,295931,175.0,22,46,-7,2017,22
183,6OuV4vfyb8v3vGGGksqyKf,Weak,AJR,295738,,1,183,new,2017,22
184,4tCtwWceOPWzenK2HAIJSb,Work from Home (feat. Ty Dolla $ign),Fifth Harmony,295519,176.0,22,61,-8,2017,22
185,2WTCoQLkQ9FPdvThkf8nN1,Me & You (feat. IRO),Alok,292505,180.0,22,80,-5,2017,22
186,05QeyKGAn4TZrv41tMiD1A,Trem-Bala,Ana Vilela,283723,,2,185,re-enter,2017,22
187,51ChrwmUPDJvedPQnIU8Ls,Dive,Ed Sheeran,282839,,6,30,re-enter,2017,22
188,716p41p4BQQuUMgOP8ucpF,Você Foi Diferente,MC G15,280519,183.0,22,106,-5,2017,22
189,6mORGLOz79w6VsCRLWYYuK,The Night We Met,Lord Huron,280135,153.0,8,85,-36,2017,22
190,3cS6YsU197mrdPTyR7nbp7,Parece Piada - Ao Vivo,Henrique & Juliano,279281,,21,74,re-enter,2017,22
191,5mWbOKfRxcS5iv32amTHPe,All I Want (feat. Stonefox) - Edit,Alok,277564,187.0,17,107,-4,2017,22
192,7syZTLPzfZN9rYbQBtYmVB,Minha Ex,MC Bin Laden,275300,189.0,14,125,-3,2017,22
193,167NczpNbRF7oWakJaY3Hh,Slow Hands,Niall Horan,274104,162.0,3,162,-31,2017,22
194,2jq2SaLa7BeUtU6Lx9bxGU,Cadeira de Aço - Ao Vivo,Zé Neto & Cristiano,273101,,1,194,new,2017,22
195,2uZXycmB2DFpJTNl6qmeF4,Fumaça Ninja - Ao Vivo,Henrique & Diego,271879,181.0,11,151,-14,2017,22
196,4sVkydp30HWLjOvF2ILbGy,Cê Acredita,João Neto & Frederico,271376,,1,196,new,2017,22
197,7CmuLM2vfzA78iHeqastoP,Seu Polícia - Ao Vivo,Zé Neto & Cristiano,271349,,21,49,re-enter,2017,22
198,2aFiaMXmWsM3Vj72F9ksBl,Cake By The Ocean,DNCE,269515,200.0,22,78,2,2017,22
199,3CRDbSIZ4r5MsZ0YwxuEkn,Stressed Out,Twenty One Pilots,268602,185.0,22,82,-14,2017,22
200,4xHkRNzzHtj3O3Z1pjYWRC,Me Espera,Sandy,267058,196.0,22,100,-4,2017,22
1,05rJdH2MRLJ3sQoEUO78qs,Paradinha,Anitta,3803357,76.0,2,1,75,2017,23
2,5CtI0qwDJkDQGwXD1H1cLb,Despacito - Remix,Luis Fonsi,2845840,1.0,8,1,-1,2017,23
3,5gUFvcHTgDNthj7DmZl2L7,Sua Cara (feat. Anitta & Pabllo Vittar),Major Lazer,2507176,,1,3,new,2017,23
4,7qiZfU4dY1lWllzX7mPBI3,Shape of You,Ed Sheeran,2338685,2.0,22,1,-2,2017,23
5,4aWmUDTfIPGksMNLV2rQP2,Despacito (Featuring Daddy Yankee),Luis Fonsi,1898283,3.0,19,3,-2,2017,23
6,06ZpMjkNdIDKVf3mK29UiC,Never Let Me Go,Alok,1677023,5.0,5,5,-1,2017,23
7,1zhfU6YXa2pXUAQdG1NvBZ,Vai Embrazando,Mc Zaac,1676273,4.0,12,2,-3,2017,23
8,1a5Yu5L18qNxVhXx38njON,Hear Me Now,Alok,1617070,7.0,23,1,-1,2017,23
9,2evRcqkyzWqaD9DJtP2oaU,Rabetão,MC Lan,1596010,10.0,9,9,1,2017,23
10,7KBfjlQ85Fqs2MCCvXSW0c,Bum Bum Tam Tam,MC Fioti,1594330,6.0,12,6,-4,2017,23
11,4FHw39Ke6pVt5tNKvLr4r3,Vidinha de Balada - Ao Vivo,Henrique & Juliano,1548733,9.0,18,5,-2,2017,23
12,1J0iYsJuVhqfDhBoSLuO9A,K.O.,Pabllo Vittar,1425914,19.0,7,12,7,2017,23
13,1bUazU9SSOh02AdlOPeTvm,O Grave Bater,MC Kevinho,1402159,11.0,11,4,-2,2017,23
14,0u8aj0c4IxeVSLTUuuq9V5,Você Partiu Meu Coração,Nego do Borel,1399229,13.0,21,1,-1,2017,23
15,2d3TbSkAscvT3QRQalq6uT,Te Assumi Pro Brasil - Ao Vivo,Matheus & Kauan,1393686,12.0,23,6,-3,2017,23
16,02LZ1fGJE8fB56yTlCVMEV,Switch,Iggy Azalea,1338991,8.0,3,3,-8,2017,23
17,1e315r3zQjsng2z952ePQ1,Ninguém É de Ferro,Wesley Safadão,1330724,15.0,17,13,-2,2017,23
18,72Q0FQQo32KJloivv5xge2,I'm the One,DJ Khaled,1279459,14.0,2,14,-4,2017,23
19,40bK2uosUmAS92c17n98xd,Acordando o Prédio,Luan Santana,1271432,16.0,18,8,-3,2017,23
20,257tme6AhneIKAqVF1HTH4,Loka,Simone & Simaria,1260679,17.0,22,4,-3,2017,23
21,6cbZb9mVAc5s8HtwklLoI0,Cheguei,Ludmilla,1226566,22.0,9,21,1,2017,23
22,4YV827A7aWVswtyt0eWoWM,Sorte Que Cê Beija Bem - Ao Vivo,Maiara & Maraisa,1209975,41.0,19,22,19,2017,23
23,6gquljDBW7rE6mCBzmTRxo,Raspão - Ao Vivo,Henrique & Diego,1144271,21.0,23,18,-2,2017,23
24,6RUKPb4LETWmmr3iAEQktW,Something Just Like This,The Chainsmokers,1139027,20.0,15,10,-4,2017,23
25,4eZg3l8x5aMvgwsRHcZuIC,"Qual Bumbum Mais Bate, Qual Bumbum Mais Pula",MC WM,1100191,18.0,13,11,-7,2017,23
26,44mr3ypWNHa0inr3heiOb2,Medida Certa,Jorge & Mateus,1096729,24.0,6,24,-2,2017,23
27,7LEydI5NfjY6mZfKwYIptZ,Down,Fifth Harmony,1068568,,1,27,new,2017,23
28,6m2LNopVJKsvBB9l7Z1rwn,Olha a Explosão,MC Kevinho,1057705,23.0,23,3,-5,2017,23
29,6kex4EBAj0WHXDKZMEJaaF,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,1013763,26.0,12,26,-3,2017,23
30,5SnQDj5REQVvAdSlhqkEcE,Malbec (Part. Dennis Dj) - Ao Vivo,Henrique & Diego,989691,27.0,23,9,-3,2017,23
31,6bgQIw80xWC3MPZX4kVYGw,Trevo (Tu),ANAVITÓRIA,975438,35.0,19,25,4,2017,23
32,6UZJOc2HBrTp9DYfir9N8n,Regime Fechado - Ao Vivo,Simone & Simaria,974403,51.0,23,32,19,2017,23
33,0lwrkYbCwtAWTI0OIWEnd6,Fica,ANAVITÓRIA,968022,36.0,7,26,3,2017,23
34,0KKkJNfGyhkQ5aFogxQAPU,That's What I Like,Bruno Mars,957130,28.0,16,21,-6,2017,23
35,1Bq86AS6wf5a5cEB8CM6dZ,Exclusividade - Ao Vivo,Matheus & Kauan,944829,33.0,14,30,-2,2017,23
36,2GfxgssRHvY1azHtaRqKoK,Paredes - Ao Vivo,Jorge & Mateus,936895,37.0,23,16,1,2017,23
37,77TElJdpImw8cSv6t4mCIr,Open The Tcheka,MC Lan,901255,32.0,8,24,-5,2017,23
38,4iLqG9SeJSnt0cSPICSjxv,Attention,Charlie Puth,899107,45.0,6,38,7,2017,23
39,0afhq8XCExXpqazXczTSve,Galway Girl,Ed Sheeran,891631,34.0,14,25,-5,2017,23
40,2Q4zHSJgtlc9mWoWQXpSJX,Sua Amiga Vou Pegar,MC WM,879674,70.0,5,40,30,2017,23
41,0dA2Mk56wEzDgegdC6R17g,Stay (with Alessia Cara),Zedd,876413,38.0,15,32,-3,2017,23
42,4sFVdIwmVj2y87qqOWwSU3,Se o Amor Tiver Lugar,Jorge & Mateus,874018,42.0,19,26,0,2017,23
43,6vve9WKW5I7fQzkU8dNsUE,E Essa Boca Aí? - Ao Vivo,Bruninho & Davi,873999,,22,10,re-enter,2017,23
44,2Gvn46nwyQhUnQiFhlP7WX,Como Faz Com Ela - Ao Vivo,Marília Mendonça,868504,44.0,23,22,0,2017,23
45,1sCxVKWImDZSZKvG0U9B23,Bad Liar,Selena Gomez,851284,29.0,4,8,-16,2017,23
46,2habSXqcJGExM6JJyskY7O,Malibu,Miley Cyrus,846989,30.0,4,17,-16,2017,23
47,6AaoEX192rJ6o3UFwG43sV,Automaticamente,Dennis DJ,838910,58.0,15,36,11,2017,23
48,4YhPcVIxIAJrLhFVPGbJkE,De Quem É a Culpa? - Ao Vivo,Marília Mendonça,837144,47.0,21,24,-1,2017,23
49,0jIitZeIQRTaZgFQf2WpGK,Decide Aí - Na Praia / Ao Vivo,Matheus & Kauan,827311,46.0,23,13,-3,2017,23
50,7l4DyFrK2CpW9Fdpzaio8r,Ar Condicionado no 15 - Ao Vivo,Wesley Safadão,804624,77.0,3,50,27,2017,23
51,3VRk65lHSwqd90TAkQqhvB,Swish Swish,Katy Perry,791883,31.0,2,31,-20,2017,23
52,56lBX2WHqfGuoeZxZvUnVj,Thunder,Imagine Dragons,781246,50.0,2,50,-2,2017,23
53,1SJtlNRJDeYHioymcvsqev,Crying in the Club,Camila Cabello,773697,25.0,3,7,-28,2017,23
54,79cuOz3SPQTuFrp8WgftAu,There's Nothing Holdin' Me Back,Shawn Mendes,756030,43.0,7,39,-11,2017,23
55,3LFG5DqNQRK0yL6WNMw99P,Ciumento Eu - Ao Vivo,Henrique & Diego,749768,49.0,21,34,-6,2017,23
56,3eR23VReFzcdmS7TYCrhCe,It Ain't Me (with Selena Gomez),Kygo,739189,40.0,16,11,-16,2017,23
57,61GiOLLEn0LcavpVu1my6Q,Fuego,Alok,739070,48.0,14,21,-9,2017,23
58,2KGv51jgAz8OTjNPyRryfq,Pra Sempre Com Você - Ao Vivo,Jorge & Mateus,709849,52.0,23,35,-6,2017,23
59,5hkjlU7sUcZb9wOYd1eRBE,Eu Era,Marcos & Belutti,707738,74.0,8,59,15,2017,23
60,2wFnRPjuqwNySFiK0Qfg8L,10% - Ao Vivo,Maiara & Maraisa,697112,55.0,23,6,-5,2017,23
61,4FxumkF81ICxITeqxx4nK9,Sim ou não (participação especial Maluma),Anitta,681668,87.0,23,10,26,2017,23
62,12wiyBZqQ3mOU7AfygXJCw,Homem de Família - Ao Vivo,Gusttavo Lima,672097,59.0,23,28,-3,2017,23
63,6zCqeUUqLb2CapBmVwAHll,Meu Coração Deu PT - Ao Vivo,Wesley Safadão,660316,60.0,23,7,-3,2017,23
64,5Ohxk2dO5COHF1krpoPigN,Sign of the Times,Harry Styles,657424,53.0,9,18,-11,2017,23
65,6mICuAdrwEjh6Y6lroV2Kg,Chantaje (feat. Maluma),Shakira,655222,63.0,23,13,-2,2017,23
66,3YSagrvQP9x32rAjEI48PL,Raplord,Haikaiss,646174,56.0,12,10,-10,2017,23
67,56gpstNB96id9ngmImIkaH,Quem Mando Tu Terminar? (To Bonito To Né?),MC Kekel,642940,54.0,17,21,-13,2017,23
68,2CW04trIoYMbroZWDzPAjs,Medo Bobo - Ao Vivo,Maiara & Maraisa,641918,62.0,23,5,-6,2017,23
69,0tnkjhlQ1mBg8s5guCo9fs,Grave Faz Bum,MC WM,638955,84.0,7,69,15,2017,23
70,45wqPwIH4A5cr2IyyD4WKf,Eu Sei de Cor - Ao Vivo | Acústico,Marília Mendonça,626914,64.0,23,4,-6,2017,23
71,2lLOaRPi8yQxQ8BlFZBLOl,Papel Amassado - Ao Vivo,Matheus & Kauan,623735,65.0,15,54,-6,2017,23
72,2PS6YQ9jMpm0uCg4sQ1ygm,Oh Novinha,Mc Don Juan,623595,61.0,20,20,-11,2017,23
73,7i2DJ88J7jQ8K7zqFX2fW8,Now Or Never,Halsey,623558,,1,73,new,2017,23
74,6VRghJeP6I0w1KxkdWFfIh,Believer,Imagine Dragons,622991,66.0,2,66,-8,2017,23
75,5aAx2yezTd8zXrkmtKl66Z,Starboy,The Weeknd,605456,67.0,23,6,-8,2017,23
76,1louJpMmzEicAn7lzDalPW,No Promises (feat. Demi Lovato),Cheat Codes,593246,68.0,10,64,-8,2017,23
77,5NNlUMcOEOdoOIwwaWXv0k,Cold,Maroon 5,585246,69.0,16,31,-8,2017,23
78,6jA8HL9i4QGzsj6fjoxp8Y,There for You,Martin Garrix,553656,71.0,2,71,-7,2017,23
79,51PIvodunv6NmX5250zxAh,The Cure,Lady Gaga,547527,72.0,8,15,-7,2017,23
80,5ndfVSDyPq90jaIUhNPeby,Chained To The Rhythm,Katy Perry,545564,73.0,2,73,-7,2017,23
81,2srL4DYBekshpbprS6H0mO,Deixe Me Ir - Acústico,1Kilo,543613,94.0,3,81,13,2017,23
82,7KXjTSCq5nL1LoYtL7XAwS,HUMBLE.,Kendrick Lamar,531831,75.0,10,49,-7,2017,23
83,7BKLCZ1jbUBVqRi2FVlTVw,Closer,The Chainsmokers,513523,80.0,23,3,-3,2017,23
84,4pLwZjInHj3SimIyN9SnOz,Side To Side,Ariana Grande,511005,88.0,23,20,4,2017,23
85,3ebXMykcMXOcLeJ9xZ17XH,Scared to Be Lonely,Martin Garrix,502316,82.0,19,40,-3,2017,23
86,6EpRaXYhGOB3fj4V2uDkMJ,Strip That Down,Liam Payne,500537,97.0,3,66,11,2017,23
87,4SjkLzyFBVXaxuB6SbJyJN,Eu Sei de Cor - Ao Vivo,Marília Mendonça,499028,90.0,15,55,3,2017,23
88,5knuzwU65gJK7IF5yJsuaW,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,495719,92.0,23,25,4,2017,23
89,6arll1Y1aPC7FZqZsHnSsP,Avisa Que Eu Cheguei,Naiara Azevedo,490792,96.0,4,89,7,2017,23
90,24putRJqkmdXxfKq5OI4TC,Love Is A Temple,Alok,487604,,1,90,new,2017,23
91,6SwI4OplF8m5NH8wHKIps8,O Nosso Santo Bateu - Na Praia / Ao Vivo,Matheus & Kauan,483725,93.0,23,23,2,2017,23
92,0qYTZCo5Bwh1nsUFGZP3zn,Felices los 4,Maluma,479125,100.0,6,88,8,2017,23
93,72jbDTw1piOOj770jWNeaG,Paris,The Chainsmokers,466190,79.0,21,17,-14,2017,23
94,0Zu7NVn4IvfYuEIrD11UVr,Na Hora da Raiva - Ao Vivo,Henrique & Juliano,465653,95.0,23,35,1,2017,23
95,14oOKFGuXu8DqvOe1W8vao,Bon Appétit,Katy Perry,462860,78.0,2,78,-17,2017,23
96,2Gl0FzuLxflY6nPifJp5Dr,First Time,Kygo,462260,91.0,6,72,-5,2017,23
97,3NdDpSvN911VPGivFlV5d0,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,459969,86.0,23,10,-11,2017,23
98,6fxVffaTuwjgEk5h9QyRjy,Photograph,Ed Sheeran,457176,85.0,23,65,-13,2017,23
99,6BPt2sVRvE41rUixcCAHY6,A Mala É Falsa - Ao Vivo,Felipe Araújo,448236,103.0,23,67,4,2017,23
100,0GR7ZABhVF9GbxghIx2RRv,Nada Nada - Ao Vivo,Henrique & Juliano,447536,99.0,23,44,-1,2017,23
101,4pdPtRcBmOSQDlJ3Fk945m,Let Me Love You,DJ Snake,446290,101.0,23,11,0,2017,23
102,3eGK0WFi6ISJ9UZA6Za4HX,Singular,ANAVITÓRIA,438918,105.0,23,52,3,2017,23
103,66O1SfDryBYk9i3RcV5AXq,Trem-Bala - Acústico,Ana Vilela,437174,104.0,4,95,1,2017,23
104,5GXAXm5YOmYT0kL5jHvYBt,I Feel It Coming,The Weeknd,436385,98.0,23,46,-6,2017,23
105,3Ytr1SUCUi6J3L9dRFx5iH,"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)",Major Lazer,436061,,1,105,new,2017,23
106,6TmmyW0fR8mo3ACj07lGmO,Oh Meu Deus,Projota,434292,109.0,19,63,3,2017,23
107,3iDY4SzUHPkC3WTXpfxXJG,Todo Dia,Pabllo Vittar,431580,128.0,20,41,21,2017,23
108,3dRBzTOu9polrH9U6Vh2zw,Ou Some Ou Soma - Ao Vivo,Jorge & Mateus,427956,108.0,23,31,0,2017,23
109,11EDhDAVDtGPoSar6ootYA,Strangers,Halsey,425310,,1,109,new,2017,23
110,3twpVbHfTCpgHNlStxfpzx,Até Ex Duvida - Ao Vivo,Day e Lara,423518,110.0,23,90,0,2017,23
111,4BQMlG5VKApk9AdIsjxDqx,A Nossa Praia - Ao Vivo,Matheus & Kauan,420309,111.0,17,63,0,2017,23
112,4aAq1afusFG6jRiOSHQZvN,Tumbalatum,MC Kevinho,419784,102.0,23,16,-10,2017,23
113,0EPxmvsG1BY5td4aTOkWBF,Deu Onda,MC G15,417141,106.0,23,1,-7,2017,23
114,41mt7YrfLrIc4EQJZFCJtw,Como É Que a Gente Fica - Ao Vivo,Henrique & Juliano,413244,112.0,23,25,-2,2017,23
115,1x5sYLZiu9r5E43kMlt9f8,Symphony (feat. Zara Larsson),Clean Bandit,410627,113.0,11,101,-2,2017,23
116,0YK4RDyccDYO5aWQGKMZ2h,Chave Cópia - Ao Vivo,Felipe Araújo,410221,115.0,10,115,-1,2017,23
117,5bm2GTEiU87Z95jX03y2Qk,Do Teto Ao Chão - Ao Vivo,Matheus & Kauan,408614,114.0,16,59,-3,2017,23
118,1F2HXIJrE2Xn81OzT2zZvW,Unforgettable,French Montana,407684,145.0,3,118,27,2017,23
119,04DwTuZ2VBdJCCC5TROn7L,In the Name of Love,Martin Garrix,396728,116.0,23,41,-3,2017,23
120,5Bc53chGSf3AoJRbB5mzR6,Ficadinha - Ao Vivo,Henrique & Diego,393636,120.0,17,83,0,2017,23
121,0QsvXIfqM0zZoerQfsI9lm,Don't Let Me Down,The Chainsmokers,392927,119.0,23,44,-2,2017,23
122,4PNi30UilK0CZi2z9wegMQ,Deixa a Gente Quieto - Ao Vivo,João Bosco & Vinicius,392853,123.0,23,103,1,2017,23
123,6DNtNfH8hXkqOX1sjqmI7p,Cold Water (feat. Justin Bieber & MØ),Major Lazer,387063,124.0,23,12,1,2017,23
124,2yGnStdGP0V45lPXAJpmDb,Agora Eu Quero Ir,ANAVITÓRIA,382927,126.0,23,51,2,2017,23
125,5NH1hgZbrQGXMMZKcBQV3l,O Mar Parou,Michel Teló,381075,125.0,11,116,0,2017,23
126,1WCn5QBp0Kl9uHrR0J02GS,Vou Voando - Ao Vivo,Jorge & Mateus,373959,127.0,23,43,1,2017,23
127,3EmmCZoqpWOTY1g2GBwJoR,Just Hold On,Steve Aoki,373592,122.0,23,35,-5,2017,23
128,2eMwDehkIC1j68U6FA3Eiq,XO TOUR Llif3,Lil Uzi Vert,366885,165.0,4,128,37,2017,23
129,5tz69p7tJuGPeMGwNTxYuV,1-800-273-8255,Logic,365184,121.0,3,121,-8,2017,23
130,1WC5UN1U79gJlxGLYDGIO7,Green Light,Lorde,364739,118.0,2,118,-12,2017,23
131,1t0EUDKUR1F5911t7eh3Wi,Amante Não Tem Lar - Ao Vivo,Marília Mendonça,362354,136.0,21,62,5,2017,23
132,5kXgLlxHMv3aP7xLxMrjiV,Oitava Dose - Ao Vivo,Matheus & Kauan,357619,89.0,13,68,-43,2017,23
133,5OZqnhkGUxuSuW2P7CzH7y,Estaca Zero,Luan Santana,355479,142.0,23,54,9,2017,23
134,6b8Be6ljOzmkOmFslEb23P,24K Magic,Bruno Mars,354654,133.0,23,24,-1,2017,23
135,4Hf7WnR761jpxPr5D46Bcd,Treat You Better,Shawn Mendes,354274,129.0,23,38,-6,2017,23
136,1xznGGDReH1oQq0xzbwXa3,One Dance,Drake,352528,132.0,23,17,-4,2017,23
137,68EMU2RD1ECNeOeJ5qAXCV,We Don't Talk Anymore,Charlie Puth,351375,134.0,23,66,-3,2017,23
138,7vRriwrloYVaoAe3a9wJHe,"i hate u, i love u (feat. olivia o'brien)",gnash,350068,180.0,23,136,42,2017,23
139,1ypcU9264wnBwPvmrIy4fx,Você Merece Cachê - Ao Vivo,Israel Novaes,348863,137.0,23,48,-2,2017,23
140,6pSYjx66rlqRmGGTHhnjCo,Fazer Falta,Mc Livinho,348789,,1,140,new,2017,23
141,3pM81OKNrV6d2zJb76nQ6M,Turutum,MC Kevinho,347104,135.0,23,59,-6,2017,23
142,4TZy1wLyHec06pwgFYDh1a,Mercy,Shawn Mendes,342961,138.0,23,39,-4,2017,23
143,1LTxGBL6yKtfmW3K8EvbSY,Partiu,MC Kekel,340544,140.0,23,29,-3,2017,23
144,5E7ZTCsfsWr1Jlr6VK1AHu,Xanaína / Boga na Linguiça / Vem Cá Xaninha,MC Lan,338238,130.0,11,111,-14,2017,23
145,5mR5GuercvLXgx4TPnGl9k,"Mordida, Beijo e Tapa",Naiara Azevedo,338055,144.0,12,139,-1,2017,23
146,1n8MLpbFR0fuCjNnlyuHxS,Solteiro Apaixonado,Marcos & Belutti,337443,139.0,12,139,-7,2017,23
147,3mTUqLbtWm2DAEwvQTyu4d,Ela Só Quer Paz,Projota,337374,156.0,23,37,9,2017,23
148,3a1lNhkSLSkpJE4MSHpDu9,Congratulations,Post Malone,336658,162.0,4,148,14,2017,23
149,1cG0umU5TKStygKsPFZ9pY,Shed a Light,Robin Schulz,332766,147.0,23,70,-2,2017,23
150,5MFzQMkrl1FOOng9tq6R9r,Don't Wanna Know,Maroon 5,332492,146.0,23,16,-4,2017,23
151,69bp2EbF7Q2rqc5N3ylezZ,Sorry,Justin Bieber,325144,148.0,23,38,-3,2017,23
152,3NgCzSW98SsqBdpYcnm4kv,I Have Questions,Camila Cabello,324344,81.0,3,79,-71,2017,23
153,1FUViuNSldssMIawrOXF2i,I Got You,Bebe Rexha,323534,153.0,22,104,0,2017,23
154,6JV2JOEocMgcZxYSZelKcc,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,322956,160.0,23,55,6,2017,23
155,0tICYNayWWhH9GPeFrfjfD,This Girl (Kungs Vs. Cookin' On 3 Burners),Kungs,322745,154.0,23,63,-1,2017,23
156,7hDc8b7IXETo14hHIHdnhd,Passionfruit,Drake,321022,107.0,12,74,-49,2017,23
157,27SdWb2rFzO6GWiYDBTD9j,Cheap Thrills,Sia,320818,158.0,23,41,1,2017,23
158,3rOSwuTsUlJp0Pu0MkN8r8,Mask Off,Future,320624,149.0,10,114,-9,2017,23
159,4ksSf8cL3VlUvQSkFcRHy3,Até Você Voltar,Henrique & Juliano,318584,163.0,12,152,4,2017,23
