position,song_id,song_name,artist,streams,last_week_position,weeks_on_chart,peak_position,position_status,year,week,country
22,6fujklziTHa8uoM5OQSfIo,Black Beatles,Rae Sremmurd,1318063,12.0,2,12,-10,2017,2,united_kingdom
23,0FuTx2s3YH1ppmtiM6l0zI,September Song,JP Cooper,1301328,33.0,2,23,10,2017,2,united_kingdom
24,0YHUITU3w6ws1v8ehT264g,Shout Out to My Ex,Little Mix,1192408,16.0,2,16,-8,2017,2,united_kingdom
25,4vb4mFvYsr2h6enhjJsq9Y,Water Under the Bridge,Adele,1145360,29.0,2,25,4,2017,2,united_kingdom
26,4xX7OsX8XTGWJgRxNNIaFT,You Want Me (feat. Sadie Ama),Tom Zanetti,1131660,26.0,2,26,0,2017,2,united_kingdom
27,1xznGGDReH1oQq0xzbwXa3,One Dance,Drake,1121169,15.0,2,15,-12,2017,2,united_kingdom
28,43jBqV3j3Xi1g6wO0bhIMd,Now and Later,Sage The Gemini,1100698,30.0,2,28,2,2017,2,united_kingdom
29,6nxQdXa1uAL0rY72wPZu89,Love Me Now,John Legend,1077688,31.0,2,29,2,2017,2,united_kingdom
30,6fxVffaTuwjgEk5h9QyRjy,Photograph,Ed Sheeran,1045701,126.0,2,30,96,2017,2,united_kingdom
31,4pLwZjInHj3SimIyN9SnOz,Side To Side,Ariana Grande,1037930,24.0,2,24,-7,2017,2,united_kingdom
32,1cG0umU5TKStygKsPFZ9pY,Shed a Light,Robin Schulz,1027892,37.0,2,32,5,2017,2,united_kingdom
33,1PSBzsahR2AKwLJgx8ehBj,Bad Things (with Camila Cabello),Machine Gun Kelly,1020025,43.0,2,33,10,2017,2,united_kingdom
34,1qOLh0tI7trd1zdDKxYZTe,Starving,Hailee Steinfeld,1006298,25.0,2,25,-9,2017,2,united_kingdom
35,0y8Wf6ltWpGCpgqVa21QNX,After the Afterparty (feat. Lil Yachty),Charli XCX,959142,34.0,2,34,-1,2017,2,united_kingdom
36,2MHCiOohBZEQuLgDTPvSzF,Love on Me,Galantis,942796,32.0,2,32,-4,2017,2,united_kingdom
37,37xcWhVKQ99uuiA5Y4yapi,Oops,Little Mix,942256,50.0,2,37,13,2017,2,united_kingdom
38,3cFsmM51N5zMAuu1nNY4Tw,No Lie,Sean Paul,930470,52.0,2,38,14,2017,2,united_kingdom
39,4TZy1wLyHec06pwgFYDh1a,Mercy,Shawn Mendes,913224,27.0,2,27,-12,2017,2,united_kingdom
40,4pdPtRcBmOSQDlJ3Fk945m,Let Me Love You,DJ Snake,905113,23.0,2,23,-17,2017,2,united_kingdom
41,7xHWNBFm6ObGEQPaUxHuKO,The Greatest (feat. Kendrick Lamar),Sia,903221,45.0,2,41,4,2017,2,united_kingdom
42,6DNtNfH8hXkqOX1sjqmI7p,Cold Water (feat. Justin Bieber & MØ),Major Lazer,895639,22.0,2,22,-20,2017,2,united_kingdom
43,20js7QbHkIuzrgecUTPfl7,So Good,Louisa,888588,35.0,2,35,-8,2017,2,united_kingdom
44,5hYTyyh2odQKphUbMqc5gN,"How Far I'll Go - From ""Moana""",Alessia Cara,883330,61.0,2,44,17,2017,2,united_kingdom
45,1VdZ0vKfR5jneCmWIUAMxK,The A Team,Ed Sheeran,875993,,1,45,new,2017,2,united_kingdom
46,1vvNmPOiUuyCbgWmtc6yfm,My Way,Calvin Harris,847541,36.0,2,36,-10,2017,2,united_kingdom
47,2rizacJSyD9S1IQUxUxnsK,All We Know,The Chainsmokers,822417,47.0,2,47,0,2017,2,united_kingdom
48,1Slwb6dOYkBlWal1PGtnNg,Thinking out Loud,Ed Sheeran,797105,117.0,2,48,69,2017,2,united_kingdom
49,4Km5HrUvYTaSUfiSGPJeQR,Bad and Boujee (feat. Lil Uzi Vert),Migos,754756,59.0,2,49,10,2017,2,united_kingdom
50,04DwTuZ2VBdJCCC5TROn7L,In the Name of Love,Martin Garrix,751534,39.0,2,39,-11,2017,2,united_kingdom
51,6I6NX6tjGsxFAsIfGzY9lJ,Deja Vu,J. Cole,704365,49.0,2,49,-2,2017,2,united_kingdom
52,0QsvXIfqM0zZoerQfsI9lm,Don't Let Me Down,The Chainsmokers,657727,41.0,2,41,-11,2017,2,united_kingdom
53,5v9N8Rx3QsFvr50cxyQcA3,Love$ick,Mura Masa,606451,55.0,2,53,2,2017,2,united_kingdom
54,4Hf7WnR761jpxPr5D46Bcd,Treat You Better,Shawn Mendes,592860,40.0,2,40,-14,2017,2,united_kingdom
55,0Zx8khUcEfCFK2AEoIhC92,Don't Leave,Snakehips,581376,,1,55,new,2017,2,united_kingdom
56,6i0V12jOa3mr6uu4WYhUBr,Heathens,Twenty One Pilots,568998,48.0,2,48,-8,2017,2,united_kingdom
57,6F609ICg9Spjrw1epsAnpa,Controlla,Drake,568563,44.0,2,44,-13,2017,2,united_kingdom
58,1sTUEdVO85YU8Ymk2jeAls,Oh Lord,MiC LOWRY,568055,57.0,2,57,-1,2017,2,united_kingdom
59,6JV2JOEocMgcZxYSZelKcc,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,553073,38.0,2,38,-21,2017,2,united_kingdom
60,6gTJaPuj8DT8RjuDJyBgzP,Don't,Ed Sheeran,545010,,1,60,new,2017,2,united_kingdom
61,11KJSRSgaDxqydKYiD2Jew,Too Good,Drake,538239,46.0,2,46,-15,2017,2,united_kingdom
62,2nAAFnHiXRdWhsqoeqhhnr,Rooting For You,London Grammar,535599,165.0,2,62,103,2017,2,united_kingdom
63,3B7udSGy2PfgoCniMSb523,"I See Fire - From ""The Hobbit - The Desolation Of Smaug""",Ed Sheeran,529082,,1,63,new,2017,2,united_kingdom
64,7oK9VyNzrYvRFo7nQEYkWN,Mr. Brightside,The Killers,514918,51.0,2,51,-13,2017,2,united_kingdom
65,0SuG9kyzGRpDqrCWtgD6Lq,Give Me Love,Ed Sheeran,500060,,1,65,new,2017,2,united_kingdom
66,6vSwxzO2Qf4BinHSXRwZJe,Tenerife Sea,Ed Sheeran,495234,,1,66,new,2017,2,united_kingdom
67,4aiLpwwZw5Ek9KkBMnt6Zu,Should've Been Me,Naughty Boy,490420,76.0,2,67,9,2017,2,united_kingdom
68,3kxfsdsCpFgN412fpnW85Y,Redbone,Childish Gambino,485779,78.0,2,68,10,2017,2,united_kingdom
69,2wDjpPW3HZdA9quPPmZAMu,Trust Nobody (feat. Selena Gomez & Tory Lanez),Cashmere Cat,484888,65.0,2,65,-4,2017,2,united_kingdom
70,2BrzlUj1u1CtvaJDGIKpsP,Make Me (Cry),Noah Cyrus,447285,86.0,2,70,16,2017,2,united_kingdom
71,6aG68QSwv0hgNTq90I2GOE,Everglow,Coldplay,435825,81.0,2,71,10,2017,2,united_kingdom
72,4F7A0DXBrmUAkp32uenhZt,Party Monster,The Weeknd,435316,64.0,2,64,-8,2017,2,united_kingdom
73,02WacdrRpm4zlP8H7X6bnQ,Dancing On My Own,Calum Scott,434258,62.0,2,62,-11,2017,2,united_kingdom
74,7of1slAJIWrXxP8ikAHxje,Miss You,James Hersey,434096,82.0,2,74,8,2017,2,united_kingdom
75,2eAAEa8pxKF7My0EO4rFgR,Blow Your Mind (Mwah),Dua Lipa,428327,74.0,2,74,-1,2017,2,united_kingdom
76,0azC730Exh71aQlOt9Zj3y,This Is What You Came For,Calvin Harris,428282,42.0,2,42,-34,2017,2,united_kingdom
77,2Wr970IfovsSGnfkE08iMF,Find Me,Sigma,425511,75.0,2,75,-2,2017,2,united_kingdom
78,69bp2EbF7Q2rqc5N3ylezZ,Sorry,Justin Bieber,413157,53.0,2,53,-25,2017,2,united_kingdom
79,0L7loeTIg6akW84aEQZpCT,Light It Up (feat. Nyla & Fuse ODG) - Remix,Major Lazer,410204,67.0,2,67,-12,2017,2,united_kingdom
80,17Fd6Yb7mSbinKG8LoWfFl,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,409621,60.0,2,60,-20,2017,2,united_kingdom
81,3KiktyOxQd2Z0bmnabgRq2,I'm a Mess,Ed Sheeran,402477,,1,81,new,2017,2,united_kingdom
82,0prNGof3XqfTvNDxHonvdK,Scars To Your Beautiful,Alessia Cara,400700,85.0,2,82,3,2017,2,united_kingdom
83,6OJ5jV3ClJbMgyZj6H5hK0,Lock Doh,Giggs,399442,68.0,2,68,-15,2017,2,united_kingdom
84,6C7RJEIUDqKkJRZVWdkfkH,Stronger,Kanye West,386278,107.0,2,84,23,2017,2,united_kingdom
85,27SdWb2rFzO6GWiYDBTD9j,Cheap Thrills,Sia,385263,58.0,2,58,-27,2017,2,united_kingdom
86,5CPqOpKSk0QcJ3dGdaWcRB,On Hold,The xx,385043,120.0,2,86,34,2017,2,united_kingdom
87,3hB5DgAiMAQ4DzYbsMq1IT,Love Yourself,Justin Bieber,382450,63.0,2,63,-24,2017,2,united_kingdom
88,4dASQiO1Eoo3RJvt74FtXB,"Sucker For Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",Lil Wayne,375366,89.0,2,88,1,2017,2,united_kingdom
89,1CUVN2kn7mW5FjkqXTR2W1,Perfect Strangers,Jonas Blue,373830,56.0,2,56,-33,2017,2,united_kingdom
90,5Odgb6uCWnL8U3Eb3ijLZj,Not In Love,M.O,372685,113.0,2,90,23,2017,2,united_kingdom
91,6Zp0OnaLtS9AjtK1jeC930,Would I Lie to You,John Gibbons,371282,71.0,2,71,-20,2017,2,united_kingdom
92,4tCtwWceOPWzenK2HAIJSb,Work from Home (feat. Ty Dolla $ign),Fifth Harmony,366801,54.0,2,54,-38,2017,2,united_kingdom
93,0A2J5TumCpT4aJVvQHNEQW,One,Ed Sheeran,365349,,1,93,new,2017,2,united_kingdom
94,6u0oHknFYrnUd42A6rvFly,Sing,Ed Sheeran,364519,,1,94,new,2017,2,united_kingdom
95,7yyRTcZmCiyzzJlNzGC9Ol,Broccoli (feat. Lil Yachty),DRAM,360366,99.0,2,95,4,2017,2,united_kingdom
96,0Tel1fmuCxEFV6wBLXsEdk,Kiss Me,Ed Sheeran,356178,,1,96,new,2017,2,united_kingdom
97,4RnCPWlBsY7oUDdyruod7Y,Drunk,Ed Sheeran,355445,,1,97,new,2017,2,united_kingdom
98,68EMU2RD1ECNeOeJ5qAXCV,We Don't Talk Anymore,Charlie Puth,354692,98.0,2,98,0,2017,2,united_kingdom
99,0ADG9OgdVTL7fgREP75BrZ,Ain't My Fault,Zara Larsson,349530,95.0,2,95,-4,2017,2,united_kingdom
100,7vRriwrloYVaoAe3a9wJHe,"i hate u, i love u (feat. olivia o'brien)",gnash,348182,88.0,2,88,-12,2017,2,united_kingdom
101,1rIKgCH4H52lrvDcz50hS8,Lush Life,Zara Larsson,347708,69.0,2,69,-32,2017,2,united_kingdom
102,0tICYNayWWhH9GPeFrfjfD,This Girl (Kungs Vs. Cookin' On 3 Burners),Kungs,346343,72.0,2,72,-30,2017,2,united_kingdom
103,7129iqBafaphfc3WPCGC0L,7 Years,Lukas Graham,345308,70.0,2,70,-33,2017,2,united_kingdom
104,0vbbhcA6okLzvsy6WSTlLg,Lay It All on Me (feat. Ed Sheeran),Rudimental,344279,,1,104,new,2017,2,united_kingdom
105,728zbo72kOoYdGR3AhNsyF,Say Something Loving,The xx,343491,,1,105,new,2017,2,united_kingdom
106,7e8utCy2JlSB8dRHKi49xM,Fluorescent Adolescent,Arctic Monkeys,343421,106.0,2,106,0,2017,2,united_kingdom
107,7yHEDfrJNd0zWOfXwydNH0,Into You,Ariana Grande,338453,66.0,2,66,-41,2017,2,united_kingdom
108,2ACOWPLUe4A4KuQ5ioD2od,That's My Girl,Fifth Harmony,337987,104.0,2,104,-4,2017,2,united_kingdom
109,5BOZ4skcMubA0R6RD4zf64,Girls Like (feat. Zara Larsson),Tinie Tempah,335407,90.0,2,90,-19,2017,2,united_kingdom
110,3CRDbSIZ4r5MsZ0YwxuEkn,Stressed Out,Twenty One Pilots,332395,87.0,2,87,-23,2017,2,united_kingdom
111,13HVjjWUZFaWilh2QUJKsP,Let It Go,James Bay,332336,115.0,2,111,4,2017,2,united_kingdom
112,5mxTOMM0NiRud8VdBxbA2o,Bloodstream,Ed Sheeran,330449,,1,112,new,2017,2,united_kingdom
113,14WWzenpaEgQZlqPq2nk4v,Work,Rihanna,325616,77.0,2,77,-36,2017,2,united_kingdom
114,3gbBpTdY8lnQwqxNCcf795,Pompeii,Bastille,323026,134.0,2,114,20,2017,2,united_kingdom
115,6jrMVRReY24qzCfe1BRrww,What You Know,Two Door Cinema Club,319947,125.0,2,115,10,2017,2,united_kingdom
116,5ev0Z2lFzmhjlQCWpRAWiG,Only One - Radio Edit,Sigala,318233,153.0,2,116,37,2017,2,united_kingdom
117,5KL4iZkCTZyXl7KnHgfVDj,"You Need Me, I Don't Need You",Ed Sheeran,316857,,1,117,new,2017,2,united_kingdom
118,5dNfHmqgr128gMY2tc5CeJ,Ignition - Remix,R. Kelly,316727,91.0,2,91,-27,2017,2,united_kingdom
119,2aFiaMXmWsM3Vj72F9ksBl,Cake By The Ocean,DNCE,316479,83.0,2,83,-36,2017,2,united_kingdom
120,1FUViuNSldssMIawrOXF2i,I Got You,Bebe Rexha,314547,157.0,2,120,37,2017,2,united_kingdom
121,7BHPGtpuuWWsvE7cCaMuEU,Naive,The Kooks,313898,118.0,2,118,-3,2017,2,united_kingdom
122,1Tt4sE4pXi57mTD1GCzsqm,Needed Me,Rihanna,312719,101.0,2,101,-21,2017,2,united_kingdom
123,4sPmO7WMQUAf45kwMOtONw,Hello,Adele,312450,92.0,2,92,-31,2017,2,united_kingdom
124,0OwX5aROoW1Iip8FV51Efg,Alarm,Anne-Marie,310433,84.0,2,84,-40,2017,2,united_kingdom
125,69uxyAqqPIsUyTO8txoP2M,Adventure of a Lifetime,Coldplay,307315,100.0,2,100,-25,2017,2,united_kingdom
126,1WP1r7fuvRqZRnUaTi2I1Q,Stitches,Shawn Mendes,305579,93.0,2,93,-33,2017,2,united_kingdom
127,05Z7jet4VDNVgNQWcYHnrk,Party,Chris Brown,304128,145.0,2,127,18,2017,2,united_kingdom
128,3ZOEytgrvLwQaqXreDs2Jx,Can't Stop,Red Hot Chili Peppers,302947,146.0,2,128,18,2017,2,united_kingdom
129,5OOkp4U9P9oL23maHFHL1h,Panda,Desiigner,302319,102.0,2,102,-27,2017,2,united_kingdom
130,4h90qkbnW1Qq6pBhoPvwko,Sidewalks,The Weeknd,300849,122.0,2,122,-8,2017,2,united_kingdom
131,1jNOi6m3Hn8nLEeHCp5Msr,Seven Nation Army,The White Stripes,299245,128.0,2,128,-3,2017,2,united_kingdom
132,4BHzQ9C00ceJxfG16AlNWb,Send My Love (To Your New Lover),Adele,295297,94.0,2,94,-38,2017,2,united_kingdom
133,316r1KLN0bcmpr7TZcMCXT,The Sound,The 1975,293880,137.0,2,133,4,2017,2,united_kingdom
134,7IWkJwX9C0J7tHurTD7ViL,When We Were Young,Adele,293072,121.0,2,121,-13,2017,2,united_kingdom
135,4nMlau89VAjmV7agkl7OY3,Fresh Eyes,Andy Grammer,291958,127.0,2,127,-8,2017,2,united_kingdom
136,6OZh916QF8XNunWaP97WEZ,Fast Car,Jonas Blue,290704,80.0,2,80,-56,2017,2,united_kingdom
137,53Pgsvu3qSYO2aXt5J2vcL,Lego House,Ed Sheeran,288717,,1,137,new,2017,2,united_kingdom
138,3rq5w4bQGigXOfdN30ATJt,Do I Wanna Know?,Arctic Monkeys,287836,138.0,2,138,0,2017,2,united_kingdom
139,2Z8WuEywRWYTKe1NybPQEW,Ride,Twenty One Pilots,287448,116.0,2,116,-23,2017,2,united_kingdom
140,5Z01UMMf7V1o0MzF86s6WJ,"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,285086,167.0,2,140,27,2017,2,united_kingdom
141,4z1O25cq9g2kuJemmUxc21,Small Bump,Ed Sheeran,285057,,1,141,new,2017,2,united_kingdom
142,7bPLo5Fv7h15E2fW3g1mVQ,Wanna Know Remix (feat. Drake),Dave,281629,147.0,2,142,5,2017,2,united_kingdom
143,6mICuAdrwEjh6Y6lroV2Kg,Chantaje (feat. Maluma),Shakira,281173,166.0,2,143,23,2017,2,united_kingdom
144,4mU5iXHeLgbR94siF7p1sY,Six Feet Under,The Weeknd,280750,131.0,2,131,-13,2017,2,united_kingdom
145,378iszndTZAR4dH8kwsLC6,Cheap Thrills (feat. Sean Paul),Sia,279154,111.0,2,111,-34,2017,2,united_kingdom
146,3t1phUY6LrP0Bpd5eNT8Dt,Years & Years,Olly Murs,278307,149.0,2,146,3,2017,2,united_kingdom
147,3bidbhpOYeV4knp8AIu8Xn,Can't Hold Us - feat. Ray Dalton,Macklemore & Ryan Lewis,275385,158.0,2,147,11,2017,2,united_kingdom
148,0SGkqnVQo9KPytSri1H6cF,Bounce Back,Big Sean,275313,,1,148,new,2017,2,united_kingdom
149,27GmP9AWRs744SzKcpJsTZ,Jumpman,Drake,274568,136.0,2,136,-13,2017,2,united_kingdom
150,3pzjHKrQSvXGHQ98dx18HI,What Do You Mean?,Justin Bieber,274090,103.0,2,103,-47,2017,2,united_kingdom
151,4PXVZqZdzzfqFX39LS52b3,Crank It (Woah!) - Radio Edit,Kideko,272239,109.0,2,109,-42,2017,2,united_kingdom
152,4Kln4sYiZzemzfdbLXW00G,House Work,Jax Jones,269644,79.0,2,79,-73,2017,2,united_kingdom
153,7gHs73wELdeycvS48JfIos,Faded,Alan Walker,269326,112.0,2,112,-41,2017,2,united_kingdom
154,0hNduWmlWmEmuwEFcYvRu1,Sunset Lover,Petit Biscuit,267452,,1,154,new,2017,2,united_kingdom
155,4ckuS4Nj4FZ7i3Def3Br8W,Sneakin’,Drake,266243,156.0,2,155,1,2017,2,united_kingdom
156,16Ah4QqH4mgYVXqfC4mdSd,LUV,Tory Lanez,265238,143.0,2,143,-13,2017,2,united_kingdom
157,7K0IjUT3y2wGxqd6u5DrTs,Say To Me,WHTKD,264028,140.0,2,140,-17,2017,2,united_kingdom
158,1mebe3JaPfy8SOTksMKEom,Show Me (feat. Malisha Bleau),Ryan Blyth,262762,,1,158,new,2017,2,united_kingdom
159,5fX2oPyLCe5mBKqGDbOWqC,When You Love Someone,James TW,259967,141.0,2,141,-18,2017,2,united_kingdom
160,6HUnnBwYZqcED1eQztxMBN,Solo Dance,Martin Jensen,258091,,1,160,new,2017,2,united_kingdom
161,0fH86zQcE2CmATQju6WpXv,Are You Sure? (feat. Ty Dolla $ign),Kris Kross Amsterdam,258073,179.0,2,161,18,2017,2,united_kingdom
162,3TRFq09DUgYj1mug6RRqJW,Lot to Learn,Luke Christopher,258053,174.0,2,162,12,2017,2,united_kingdom
163,5qqabIl2vWzo9ApSC317sa,Wonderwall - Remastered,Oasis,257011,142.0,2,142,-21,2017,2,united_kingdom
164,5GFDrUTLGJix84sNhjCG0g,Caroline,Aminé,254621,200.0,2,164,36,2017,2,united_kingdom
165,3E2Zh20GDCR9B1EYjfXWyv,Weak,AJR,251673,,1,165,new,2017,2,united_kingdom
166,6IGA5YrFiEr5ANrMqKkR6H,Good Grief,Bastille,250843,148.0,2,148,-18,2017,2,united_kingdom
167,0IqKeD8ZSP72KbGYyzEcAs,Take Me To Church,Hozier,249927,181.0,2,167,14,2017,2,united_kingdom
168,0gtSPYz0OHoF7k09Auq1uC,Thinking 'Bout You,Dua Lipa,247874,,1,168,new,2017,2,united_kingdom
169,71O1jD7bF3cdMPvPi186V6,I Will Wait,Mumford & Sons,247094,,1,169,new,2017,2,united_kingdom
170,0JpxNq2SYwPt2uSqdcSvyQ,She's So Lovely,Scouting For Girls,245547,180.0,2,170,10,2017,2,united_kingdom
171,4qqArAiTPueDxIp7cf87h7,Final Song,MØ,245271,152.0,2,152,-19,2017,2,united_kingdom
172,0PDUDa38GO8lMxLCRc4lL1,PILLOWTALK,ZAYN,244970,73.0,2,73,-99,2017,2,united_kingdom
173,5DA77EqppDmCTWGovd4oTP,Sex,Cheat Codes,244743,97.0,2,97,-76,2017,2,united_kingdom
174,2KpCpk6HjXXLb7nnXoXA5O,Ni**as In Paris,JAY-Z,244212,173.0,2,173,-1,2017,2,united_kingdom
175,6J0xeqjdpsUH0W1YBCmD1L,Take on the World,You Me At Six,242958,,1,175,new,2017,2,united_kingdom
176,0JiVRyTJcJnmlwCZ854K4p,Alone,Alan Walker,242224,197.0,2,176,21,2017,2,united_kingdom
177,3UDXkdQquqCEAJdNAsA1wO,Millionaire (feat. Nelly),Cash Cash,241263,119.0,2,119,-58,2017,2,united_kingdom
178,7w87IxuO7BDcJ3YUqCyMTT,Pumped Up Kicks,Foster The People,241191,169.0,2,169,-9,2017,2,united_kingdom
179,37F0uwRSrdzkBiuj0D5UHI,Reminder,The Weeknd,240514,155.0,2,155,-24,2017,2,united_kingdom
180,6bLopGnirdrilrpdVB6Um1,The Greatest,Sia,239400,105.0,2,105,-75,2017,2,united_kingdom
181,11bD1JtSjlIgKgZG2134DZ,Chasing Cars,Snow Patrol,238837,186.0,2,181,5,2017,2,united_kingdom
182,20dP2DaMHIAmwWAbp7peSr,pick up the phone,Young Thug,236385,193.0,2,182,11,2017,2,united_kingdom
183,19a3JfW8BQwqHWUMbcqSx8,Famous,Kanye West,235251,178.0,2,178,-5,2017,2,united_kingdom
184,1CnPYaKxTVb4LWOtiGOm0m,All Time Low,Jon Bellion,234438,,1,184,new,2017,2,united_kingdom
185,0utlOiJy2weVl9WTkcEWHy,Neighbors,J. Cole,234298,187.0,2,185,2,2017,2,united_kingdom
186,0gb1J5UrTpzaU1s3nupgCd,No Money,Galantis,233873,123.0,2,123,-63,2017,2,united_kingdom
187,1lItf5ZXJc1by9SbPeljFd,Juju On That Beat (TZ Anthem),Zay Hilfigerrr,231944,135.0,2,135,-52,2017,2,united_kingdom
188,5nA67Y0XX9JipZwYxX7Gl7,This Town,Niall Horan,231318,164.0,2,164,-24,2017,2,united_kingdom
189,7py16W5fWYLFFS6BElKAjn,Tears (feat. Louisa Johnson),Clean Bandit,231310,130.0,2,130,-59,2017,2,united_kingdom
190,5hc71nKsUgtwQ3z52KEKQk,Somebody Else,The 1975,231172,176.0,2,176,-14,2017,2,united_kingdom
191,0B8B8cVRFIG1yznoQe7c9s,Setting Fires,The Chainsmokers,230701,196.0,2,191,5,2017,2,united_kingdom
192,1w191mxEGK17BcYVbI3HmR,Could You Love Me?,Black Saint,230202,,1,192,new,2017,2,united_kingdom
193,2pex1RNUgi1FwVUTMnIQ1x,Trouble,OFFAIAH,229788,132.0,2,132,-61,2017,2,united_kingdom
194,1a5Yu5L18qNxVhXx38njON,Hear Me Now,Alok,228227,,1,194,new,2017,2,united_kingdom
195,4kflIGfjdZJW4ot2ioixTB,Someone Like You,Adele,227905,172.0,2,172,-23,2017,2,united_kingdom
196,3mkJigBxWd5DJUsRuwHG3f,Ain't Giving Up,Craig David,227340,,1,196,new,2017,2,united_kingdom
197,50PWlIBU7PlGGwzgN8TiFJ,Million Reasons,Lady Gaga,226549,190.0,2,190,-7,2017,2,united_kingdom
198,3RiPr603aXAoi4GHyXx0uy,Hymn for the Weekend,Coldplay,225432,133.0,2,133,-65,2017,2,united_kingdom
199,0kN8xEmgMW9mh7UmDYHlJP,Versace on the Floor,Bruno Mars,224927,194.0,2,194,-5,2017,2,united_kingdom
200,4kbj5MwxO1bq9wjT5g9HaA,Shut Up and Dance,WALK THE MOON,224163,171.0,2,171,-29,2017,2,united_kingdom
1,7qiZfU4dY1lWllzX7mPBI3,Shape of You,Ed Sheeran,7713620,1.0,2,1,0,2017,3,united_kingdom
2,6PCUP3dWmTjcTtXY02oFdT,Castle on the Hill,Ed Sheeran,5483604,2.0,2,2,0,2017,3,united_kingdom
3,5knuzwU65gJK7IF5yJsuaW,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,2479094,3.0,3,1,0,2017,3,united_kingdom
4,5Ua3GXyHwiSfpNTMjq6m2z,Touch,Little Mix,2390087,4.0,3,3,0,2017,3,united_kingdom
5,00lNx0OcTJrS3MKHcB80HY,You Don't Know Me - Radio Edit,Jax Jones,2369698,13.0,3,5,8,2017,3,united_kingdom
6,4Q4jmPHwu0wrJvqrld0FQ6,I Would Like,Zara Larsson,2223376,5.0,3,4,-1,2017,3,united_kingdom
7,72jbDTw1piOOj770jWNeaG,Paris,The Chainsmokers,2077659,,1,7,new,2017,3,united_kingdom
8,78rIJddV4X0HkNAInEcYde,Call On Me - Ryan Riback Extended Remix,Starley,1941258,10.0,3,8,2,2017,3,united_kingdom
9,58zsLZPvfflaiIbNWoA22O,Human,Rag'n'Bone Man,1940298,8.0,3,8,-1,2017,3,united_kingdom
10,5uCax9HTNlzGybIStD3vDh,Say You Won't Let Go,James Arthur,1934042,6.0,3,5,-4,2017,3,united_kingdom
11,3EmmCZoqpWOTY1g2GBwJoR,Just Hold On,Steve Aoki,1914256,7.0,3,7,-4,2017,3,united_kingdom
12,5aAx2yezTd8zXrkmtKl66Z,Starboy,The Weeknd,1794076,9.0,3,2,-3,2017,3,united_kingdom
13,3NdDpSvN911VPGivFlV5d0,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,1759482,11.0,3,11,-2,2017,3,united_kingdom
14,5MFzQMkrl1FOOng9tq6R9r,Don't Wanna Know,Maroon 5,1648043,14.0,3,8,0,2017,3,united_kingdom
15,5GXAXm5YOmYT0kL5jHvYBt,I Feel It Coming,The Weeknd,1642545,15.0,3,13,0,2017,3,united_kingdom
16,0FuTx2s3YH1ppmtiM6l0zI,September Song,JP Cooper,1639600,23.0,3,16,7,2017,3,united_kingdom
17,3AsAuGTaDQzavZZThyYlop,Sexual,NEIKED,1625341,12.0,3,6,-5,2017,3,united_kingdom
18,1yNyoWWWikbLhwIGWjZuDW,All Night,The Vamps,1522786,16.0,3,11,-2,2017,3,united_kingdom
19,1D3ODoXHBLpdxolZRHWV1j,By Your Side,Jonas Blue,1438510,18.0,3,18,-1,2017,3,united_kingdom
20,343YBumqHu19cGoGARUTsd,Fake Love,Drake,1436678,17.0,3,17,-3,2017,3,united_kingdom
21,7BKLCZ1jbUBVqRi2FVlTVw,Closer,The Chainsmokers,1337350,20.0,3,9,-1,2017,3,united_kingdom
22,6b8Be6ljOzmkOmFslEb23P,24K Magic,Bruno Mars,1334628,21.0,3,14,-1,2017,3,united_kingdom
23,6fujklziTHa8uoM5OQSfIo,Black Beatles,Rae Sremmurd,1275543,22.0,3,12,-1,2017,3,united_kingdom
24,7aV2mflaASUmGhCErm7kBO,The Mack,Nevada,1263940,19.0,3,19,-5,2017,3,united_kingdom
25,1PSBzsahR2AKwLJgx8ehBj,Bad Things (with Camila Cabello),Machine Gun Kelly,1258562,33.0,3,25,8,2017,3,united_kingdom
26,4xX7OsX8XTGWJgRxNNIaFT,You Want Me (feat. Sadie Ama),Tom Zanetti,1240721,26.0,3,26,0,2017,3,united_kingdom
27,0YHUITU3w6ws1v8ehT264g,Shout Out to My Ex,Little Mix,1203397,24.0,3,16,-3,2017,3,united_kingdom
28,43jBqV3j3Xi1g6wO0bhIMd,Now and Later,Sage The Gemini,1196498,28.0,3,28,0,2017,3,united_kingdom
29,4vb4mFvYsr2h6enhjJsq9Y,Water Under the Bridge,Adele,1175082,25.0,3,25,-4,2017,3,united_kingdom
30,1cG0umU5TKStygKsPFZ9pY,Shed a Light,Robin Schulz,1159382,32.0,3,30,2,2017,3,united_kingdom
31,6nxQdXa1uAL0rY72wPZu89,Love Me Now,John Legend,1138751,29.0,3,29,-2,2017,3,united_kingdom
32,1xznGGDReH1oQq0xzbwXa3,One Dance,Drake,1128089,27.0,3,15,-5,2017,3,united_kingdom
33,3cFsmM51N5zMAuu1nNY4Tw,No Lie,Sean Paul,1104071,38.0,3,33,5,2017,3,united_kingdom
